频道名,地址,logo,tvg频道名,tvg国家,tcg语言,tvg分组,tvg-id,resolution
Pimp My Ride,https://jmp2.uk/plu-61c09a3894aa450007814aea.m3u8,,,,,Undefined,,
Pingviin (576p),https://void.greenhosting.ru/PingviinEE_Mpeg4/index.m3u8,https://i.imgur.com/b6xupqO.png,,,,Animation;Kids,Pingviin.ee@SD,
Pink (720p),https://edge8.pink.rs/pinktv/index.m3u8,https://i.imgur.com/66wHb7E.png,,,,Undefined,Pink.rs@SD,
Pinole Community Television (PCTV) Channel 26 (Pinole CA) (480p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_004/playlist.m3u8,https://i.imgur.com/3tMAQU7.png,,,,Legislative,PCTV26.us@SD,
Pinole Community Television (PCTV) Channel 28 (Pinole CA) (480p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_002/playlist.m3u8,https://i.imgur.com/WahZg3L.png,,,,General,PCTV28.us@SD,
Pirineus TV (1080p),https://s153.ipcamlive.com/streams/99pic5fsknh2gnvhx/stream.m3u8,https://i.imgur.com/8b5znGY.png,,,,General,PirineusTV.es@SD,
Pitaara (720p),https://vg-pitaaratvlive.akamaized.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/vglive-sk-583798/playlist.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_PITAARA/images/LOGO_HD/image.png,,,,Movies,Pitaara.in@SD,
Pixel.tv (720p),https://jmp2.uk/plu-66bb36e03a4ad200082bb8fe.m3u8,,,,,Undefined,,
Pixel.tv,https://jmp2.uk/plu-62790dc1c733e8000733ba4d.m3u8,,,,,Undefined,,
Pixel.tv,https://jmp2.uk/plu-66bb374ba4ee27000841a62c.m3u8,,,,,Undefined,,
PixL TV,https://frndlymsl.akamaized.net/hls/live/2006426/pixlmsl/pixlmsl/playlist.m3u8?hdnts=st=1606053234~exp=3216054041~acl=*~hmac=208d261d9f98d76a5ac30aa2ce51751f88ee50cfc24812b7cbea8b0397489a07,https://i.imgur.com/ysRh3Nl.png,,,,Undefined,PixLTV.us@SD,
PJ Digital Radio TV (720p),https://vdo1.panelstreaming.live:3363/hybrid/play.m3u8,https://i.imgur.com/m92oDuB.png,,,,Music,PJDigitalRadioTV.ec@SD,
PJTV (720p),,https://i.imgur.com/jxdLWpC.png,,,,Undefined,PJTV.id@SD,
PKTV (480p) [Not 24/7],,https://i.imgur.com/mldv8Sf.png,,,,Undefined,PKTV.id@SD,
Planet 100.9 FM (1080p),https://streamlov.alsolnet.com/planet1009fm/live/playlist.m3u8,https://i.imgur.com/8ZIBs8l.png,,,,Music,Planet1009FM.pa@SD,
Planeta Channel,https://vs20.live.opencaster.com/planetachannel_089eff6d/index.m3u8,https://i.imgur.com/XyBKaXI.png,,,,General,PlanetaChannel.ec@SD,
Planeta de Aventuras,https://stream.ads.ottera.tv/playlist.m3u8?network_id=4311,,,,,Undefined,,
Planeta TV (720p) [Not 24/7],https://live.obslivestream.com/planetatv/index.m3u8,https://i.imgur.com/mL3lLAF.png,,,,Undefined,PlanetaTV.pe@SD,
Planeta-RTR,https://player.smotrim.ru/iframe/stream/live_id/1525504b-449d-432d-ab5d-1f11081f8603,https://i.imgur.com/0YEahxs.png,,,,General,RTRPlaneta.ru@Europe,
Planeta-RTR,https://player.smotrim.ru/iframe/stream/live_id/cf22fa5c-e21a-433e-8317-7e8dd3150d6a,,,,,General,RTRPlaneta.ru@USA,
Planete+ (1080p) [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/planeteplus/browser-HLS8/planeteplus.m3u8,https://i.imgur.com/RMbMGMg.png,,,,Undefined,PlanetePlus.fr@SD,
Plato del Dia by elGourmet (720p),https://jmp2.uk/plu-6894febddbd49c964f3b66c8.m3u8,,,,,Undefined,,
Platzi TV (1080p),https://mdstrm.com/live-stream-playlist/629a63ae8df27c082901f78b.m3u8,https://i.imgur.com/vEzeqHP.png,,,,Education,PlatziTV.es@SD,
Play Crime (1080p) [Geo-blocked],https://playmedia-playcrime-goplay-dash.amagi.tv/master.mpd,https://i.imgur.com/hPh8tRq.png,,,,Undefined,PlayCrime.be@SD,
Play Entertainment (576p),http://103.250.28.74:8000/play/a050/index.m3u8,https://i.imgur.com/BnNNDrE.png,,,,Entertainment,PlayEntertainment.pk@SD,
Play TV (720p),https://playtv.mediastreaming.com.br/play/live.stream/playlist.m3u8,https://i.imgur.com/Ikrj3lk.png,,,,Undefined,PlayTV.br@SD,
Play TV (720p) [Not 24/7],http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8,https://i.imgur.com/1dmBqpf.png,,,,Music,PlayTV.cm@SD,
Play TV (480p) [Not 24/7],http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8,https://i.imgur.com/JWFOYuD.png,,,,Music,PlayTV.gr@SD,
Playing for Change (1080p),https://streams2.sofast.tv/vglive-sk-860453/index.m3u8,,,,,Undefined,,
Plena TV (720p),https://cdn.jmvstream.com/w/LVW-9591/LVW9591_PmXtgATnaS/playlist.m3u8,https://i.imgur.com/lH4RT7b.png,,,,News,PlenaTV.br@SD,
Plenitud TV (360p),https://stream.oursnetworktv.com/latin/PlenitudGtm/playlist.m3u8,https://i.imgur.com/BFJ7EGj.png,,,,Religious,PlenitudTV.gt@SD,
PLEX TV,http://connectiktv.ddns.net:5000/plextv/@plextv/playlist.m3u8,https://i.ibb.co/H4VktvG/Plex-TV-237.jpg,,,,Entertainment,PLEXTV.cm@SD,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Undefined"",PLL Network (1080p)",,,,,,Undefined,,
"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Undefined"",PLL Network (1080p)",,,,,,Undefined,,
PLL Network (1080p),https://aegis-cloudfront-1.tubi.video/185b9f38-635d-4cd8-b744-0ffca8ed48ba/pllne.m3u8,,,,,Undefined,,
Plous TV (1080p),https://vcp.myplaytv.com/glowtv/glowtv/playlist.m3u8,https://i.imgur.com/OSet4en.png,,,,Lifestyle,PlousTV.ve@SD,
Plovdivska Pravoslavna TV (1080p),http://78.130.149.196:1935/live/pptv.stream/playlist.m3u8,,,,,Religious,PlovdivOrthodoxTV.bg@SD,
PLP,https://www.hellasnet.tv/rest2.live.hn/w2r.plp/playlist.m3u8,https://i.imgur.com/vMohImJ.png,,,,Undefined,PLP.gr@SD,
Plus Belle la Vie 2,https://jmp2.uk/plu-662a6309307fa30008196b4e.m3u8,,,,,Undefined,,
Plus TV (720p) [Not 24/7],https://plustv.streamseguro.com:5443/LiveApp/streams/streaming.m3u8,https://i.imgur.com/TZqOINg.png,,,,General,PlusTV.ec@SD,
Plus TV (720p) [Not 24/7],https://vcp4.myplaytv.com:1936/plustv/plustv/playlist.m3u8,https://i.imgur.com/MmpwhAG.png,,,,News,PlusTV.pa@SD,
Plus TV Africa (720p) [Not 24/7],https://5c0740dba62b3.streamlock.net/plustv/myStream/playlist.m3u8,https://i.imgur.com/6RT3yao.png,,,,Undefined,PlusTVAfrica.ng@SD,
PlusTV (720p),https://streamer2.nexgen.bz/04-PLUS/index.m3u8,https://i.imgur.com/76U55vI.png,,,,General,PlusTV.bz@SD,
Pluto Classic Movie Westerns,https://jmp2.uk/plu-66dad50215d2c60008d7afbd.m3u8,,,,,Undefined,,
Pluto TV 80's Action,https://jmp2.uk/plu-66d717c6abec540008ba7eb5.m3u8,,,,,Undefined,,
Pluto TV 80's Action,https://jmp2.uk/plu-66d717d2abec540008ba7ec4.m3u8,,,,,Undefined,,
Pluto TV 90's Classics,https://jmp2.uk/plu-66b4990746762a00084c2f78.m3u8,,,,,Undefined,,
Pluto TV 2010's Classics,https://jmp2.uk/plu-66b498bc14a2bb00086965bc.m3u8,,,,,Undefined,,
Pluto TV A La Mexicana,https://jmp2.uk/plu-5dfcde52d28b09000a42d7a2.m3u8,,,,,Undefined,,
Pluto TV Action,https://jmp2.uk/plu-65004605110545000842035d.m3u8,,,,,Undefined,,
Pluto TV Action,https://jmp2.uk/plu-61c095861782bd000780e0ba.m3u8,,,,,Undefined,,
Pluto TV Action,https://jmp2.uk/plu-61c1e270489a9c000874d209.m3u8,,,,,Undefined,,
Pluto TV Action,https://jmp2.uk/plu-61c0b0688a80a4000703fbcb.m3u8,,,,,Undefined,,
Pluto TV Action,https://jmp2.uk/plu-5dbfeb961b411c00090b52b3.m3u8,https://i.imgur.com/tDapGal.png,,,,Movies,PlutoTVAction.us@UK,
Pluto TV Action,https://jmp2.uk/plu-561d7d484dc7c8770484914a.m3u8,https://i.imgur.com/tDapGal.png,,,,Movies,PlutoTVAction.us@US,
Pluto TV Action Movies,https://jmp2.uk/plu-62ea3c2e4823db00072788ed.m3u8,,,,,Undefined,,
Pluto TV Action+,https://jmp2.uk/stvp-GBAK3504503A?.m3u8,,,,,Undefined,,
Pluto TV Adult Animation,https://jmp2.uk/plu-67f68bd2135aeda9ddf0ef54.m3u8,,,,,Undefined,,
Pluto TV Adventure,https://jmp2.uk/plu-653bdb0fbdf3cf00089cc395.m3u8,,,,,Undefined,,
Pluto TV Alberto Sordi,https://jmp2.uk/plu-661f8f01801af800083d9d81.m3u8,,,,,Undefined,,
Pluto TV Alien Invasion,https://jmp2.uk/plu-650999b86a841400083bd1ab.m3u8,,,,,Undefined,,
Pluto TV Alien Invasion,https://jmp2.uk/plu-6462190b7cb4b1000862dd60.m3u8,,,,,Undefined,,
Pluto TV Aliens,https://jmp2.uk/plu-6806d65e84f24b70109485fa.m3u8,,,,,Undefined,,
Pluto TV American True Crime,https://jmp2.uk/plu-692ebafce72f03e07e7df985.m3u8,,,,,Undefined,,
Pluto TV Animais,https://jmp2.uk/plu-6474aa984cfc2c0008883a92.m3u8,,,,,Undefined,,
Pluto TV Animales,https://jmp2.uk/plu-600ae6a78d801e0007117d21.m3u8,,,,,Undefined,,
Pluto TV Animals,https://jmp2.uk/plu-5d767ae7b456c8cf265ce922.m3u8,https://i.imgur.com/N00seOn.png,,,,Documentary,PlutoTVAnimals.us@Germany,
Pluto TV Animals,https://jmp2.uk/plu-5ddf8ea0d000120009bcad83.m3u8,https://i.imgur.com/N00seOn.png,,,,Documentary,PlutoTVAnimals.us@UK,
Pluto TV Animation,https://jmp2.uk/plu-612f761008a9e50007984ba0.m3u8,https://i.imgur.com/HT0hv7F.png,,,,Entertainment,PlutoTVAnimation.us@UK,
Pluto TV Animaux,https://jmp2.uk/plu-60925a44f0350600075a1fdc.m3u8,,,,,Undefined,,
Pluto TV Anime,https://jmp2.uk/plu-68d25b620a0f3829b116bb6f.m3u8,,,,,Undefined,,
Pluto TV Anime,https://jmp2.uk/plu-608035b8d8705f0007260287.m3u8,,,,,Undefined,,
Pluto TV Anime,https://jmp2.uk/plu-65b90daed77d450008a43345.m3u8,,,,,Undefined,,
Pluto TV Anime,https://jmp2.uk/plu-5dcde17bf6591d0009839e02.m3u8,,,,,Undefined,,
Pluto TV Anime,https://jmp2.uk/plu-5f12136385bccc00070142ed.m3u8,https://images.pluto.tv/channels/62a2e8d8a1c8650007e95bac/colorLogoPNG.png,,,,Animation,PlutoTVAnime.us@Brazil,
Pluto TV Anime,https://jmp2.uk/plu-608181d420fc8500075f612a.m3u8,https://images.pluto.tv/channels/62a2e8d8a1c8650007e95bac/colorLogoPNG.png,,,,Animation,PlutoTVAnime.us@Germany,
Pluto TV Anime,https://jmp2.uk/plu-5812b7d3249444e05d09cc49.m3u8,https://images.pluto.tv/channels/62a2e8d8a1c8650007e95bac/colorLogoPNG.png,,,,Animation,PlutoTVAnime.us@US,
Pluto TV Anime Ação,https://jmp2.uk/plu-604b79c558393100078faeef.m3u8,https://i.imgur.com/d8PpfB3.png,,,,Animation,PlutoTVAnimeAcao.us@Brazil,
Pluto TV Anime Movies,https://jmp2.uk/plu-67ed8f7e443f0671bc2b2368.m3u8,https://images.pluto.tv/channels/67ed8f7e443f0671bc2b2368/colorLogoPNG.png,,,,Animation,PlutoTVAnimeMovies.us@SD,
Pluto TV Anime: Fantasy,https://jmp2.uk/plu-67fe495d9ebfe4142424b7a7.m3u8,,,,,Undefined,,
Pluto TV Aventura,https://jmp2.uk/plu-5ddc266f80e3550009136843.m3u8,,,,,Undefined,,
Pluto TV Aventure,https://jmp2.uk/plu-611e7811eb9daf000764cbfd.m3u8,,,,,Undefined,,
Pluto TV Backcountry,https://jmp2.uk/plu-5cabdf1437b88b26947346b2.m3u8,https://i.imgur.com/KnlQzs7.png,,,,Outdoor,PlutoTVBackcountry.us@SD,
Pluto TV Bang Bang,https://jmp2.uk/plu-663b9dc7cb3ea10008f1a0ce.m3u8,,,,,Undefined,,
Pluto TV Brigade Criminelle,https://jmp2.uk/plu-684bf01df7d8b74b625b7dd1.m3u8,,,,,Undefined,,
Pluto TV Britain at War,https://jmp2.uk/plu-625e8cb585ef320007806caf.m3u8,,,,,Undefined,,
Pluto TV Britische Serien,https://jmp2.uk/plu-677e5a3d7bffa6000808dbf2.m3u8,,,,,Undefined,,
Pluto TV British Comedy,https://jmp2.uk/plu-638e11951177840007fdd6b2.m3u8,,,,,Undefined,,
Pluto TV Brittisk Crime & Drama,https://jmp2.uk/plu-65b91b53dc10a40008d54777.m3u8,,,,,Undefined,,
Pluto TV Bud & Terence,https://jmp2.uk/plu-65b915b1dc10a40008d53797.m3u8,,,,,Undefined,,
Pluto TV Bud & Terence,https://jmp2.uk/plu-65b916ec3af63d00084c5841.m3u8,,,,,Undefined,,
Pluto TV Bud & Terence,https://jmp2.uk/plu-65b917720d9ab4000833f323.m3u8,,,,,Undefined,,
Pluto TV Buskis,https://jmp2.uk/plu-660d5f2a635c75000828855f.m3u8,,,,,Undefined,,
Pluto TV Canal UOL (720p),https://jmp2.uk/plu-64b9370b409629000802d32b.m3u8,,,,,Undefined,,
Pluto TV Cars,https://jmp2.uk/plu-5c12ba66eae03059cbdc77f2.m3u8,https://i.imgur.com/Tm3VFmq.png,,,,Auto,PlutoTVCars.us@SD,
Pluto TV Catástrofes,https://jmp2.uk/plu-645a309c5a0cd5000873f609.m3u8,,,,,Undefined,,
Pluto TV Christmas tutto l'anno,https://jmp2.uk/plu-612e05b885183d0007958101.m3u8,,,,,Undefined,,
Pluto TV Cine Acción,https://jmp2.uk/plu-5f1ac2591dd8880007bb7d6d.m3u8,,,,,Undefined,,
Pluto TV Cine Acción,https://jmp2.uk/plu-5dcb62e63d4d8f0009f36881.m3u8,,,,,Undefined,,
Pluto TV Cine Clásico,https://jmp2.uk/plu-61373bb45168fe000773eecd.m3u8,,,,,Undefined,,
Pluto TV Cine Clásico,https://jmp2.uk/plu-609059dc63be6e0007b4eca6.m3u8,,,,,Undefined,,
Pluto TV Cine Clássicos,https://jmp2.uk/plu-5fa1612a669ba0000702017b.m3u8,https://i.imgur.com/N3UYHFS.png,,,,Movies,PlutoTVCineClassicos.us@Brazil,
Pluto TV Cine Comedia,https://jmp2.uk/plu-5f1ac8099c49f600076579b2.m3u8,,,,,Undefined,,
Pluto TV Cine Comedia,https://jmp2.uk/plu-5dcdde78f080d900098550e4.m3u8,,,,,Undefined,,
Pluto TV Cine Comédia,https://jmp2.uk/plu-5f12101f0b12f00007844c7c.m3u8,,,,,Undefined,,
Pluto TV Cine Comédia Romântica,https://jmp2.uk/plu-62545ed3dab4380007582f7c.m3u8,,,,,Undefined,,
Pluto TV Cine Crime,https://jmp2.uk/plu-6479ff764f5ba5000878dfe2.m3u8,,,,,Undefined,,
Pluto TV Cine Crimen,https://jmp2.uk/plu-624af40c004f8000079b784d.m3u8,,,,,Undefined,,
Pluto TV Cine de autor,https://jmp2.uk/plu-60cc807324d60a0007708dc8.m3u8,,,,,Undefined,,
Pluto TV Cine Drama,https://jmp2.uk/plu-5f1ac947dcd00d0007937c08.m3u8,,,,,Undefined,,
Pluto TV Cine Drama,https://jmp2.uk/plu-5dcddfcb229eff00091b6bdf.m3u8,,,,,Undefined,,
Pluto TV Cine Drama,https://jmp2.uk/plu-5f1210d14ae1f80007bafb1d.m3u8,https://i.imgur.com/AQBtheU.png,,,,Movies,PlutoTVCineDrama.us@Brazil,
Pluto TV Cine Estelar,https://jmp2.uk/plu-5f1ac1f1b66c76000790ef27.m3u8,,,,,Undefined,,
Pluto TV Cine Estelar,https://jmp2.uk/plu-5dcde437229eff00091b6c30.m3u8,,,,,Undefined,,
Pluto TV Cine Estelar+,https://jmp2.uk/stvp-ESAJ3800001KT?.m3u8,,,,,Undefined,,
Pluto TV Cine Familia,https://jmp2.uk/plu-5dd6ddb30a1d8a000908ed4c.m3u8,,,,,Undefined,,
Pluto TV Cine Família,https://jmp2.uk/plu-5f171f032cd22e0007f17f3d.m3u8,https://i.imgur.com/r9UhBfV.png,,,,Movies,PlutoTVCineFamilia.us@Brazil,
Pluto TV Cine Inspiração,https://jmp2.uk/plu-5fa991b1f09e020007e78626.m3u8,,,,,Undefined,,
Pluto TV Cine Inspirador,https://jmp2.uk/plu-6806d519fea7414f33f57016.m3u8,,,,,Undefined,,
Pluto TV Cine Romance,https://jmp2.uk/plu-5dd7ea2aeab5230009986735.m3u8,,,,,Undefined,,
Pluto TV Cine Romance,https://jmp2.uk/plu-5f171f988ab9780007fa95ea.m3u8,https://i.imgur.com/WXMD53u.png,,,,Movies,PlutoTVCineRomance.us@Brazil,
Pluto TV Cine Romántico,https://jmp2.uk/plu-5f1ac9a2d3611d0007a844bb.m3u8,,,,,Undefined,,
Pluto TV Cine Sucessos,https://jmp2.uk/plu-5f120e94a5714d00074576a1.m3u8,https://i.imgur.com/Tq0SMcl.png,,,,Movies,PlutoTVCineSucessos.us@Brazil,
Pluto TV Cine Suspenso,https://jmp2.uk/plu-5ddc4e8bcbb9010009b4e84f.m3u8,,,,,Undefined,,
Pluto TV Cine Terror,https://jmp2.uk/plu-5dcddf1ed95e740009fef7ab.m3u8,,,,,Undefined,,
Pluto TV Cine Terror,https://jmp2.uk/plu-5f12111c9e6c2c00078ef3bb.m3u8,https://i.imgur.com/I5XxyLI.png,,,,Movies,CineTerror.us@Brazil,
Pluto TV Ciné+,https://jmp2.uk/stvp-FRAJ3800002W5?.m3u8,,,,,Undefined,,
Pluto TV Cinema Italiano,https://jmp2.uk/plu-608aa7d8359b270007861489.m3u8,,,,,Undefined,,
Pluto TV Cinema Orientale,https://jmp2.uk/plu-6786235bd648bf0008c2780a.m3u8,,,,,Undefined,,
Pluto TV Classic TV,https://jmp2.uk/plu-5d134a74ca91eedee1630faa.m3u8,https://i.imgur.com/hGdXRMd.png,,,,Comedy,PlutoTVClassicTV.us@UK,
Pluto TV Classic TV Families,https://jmp2.uk/plu-62e91af00c43540007f2bb43.m3u8,,,,,Undefined,,
Pluto TV Classic TV FR,https://jmp2.uk/plu-5e46ae801f347500099d461a.m3u8,,,,,Undefined,,
Pluto TV Classic TV Variety,https://jmp2.uk/plu-68d25c623175a2780d051d3a.m3u8,,,,,Undefined,,
Pluto TV Cocina,https://jmp2.uk/plu-5f1acdaa8ba90f0007d5e760.m3u8,,,,,Undefined,,
Pluto TV Comedia made in Spain,https://jmp2.uk/plu-5f1abce155a03d0007718834.m3u8,,,,,Undefined,,
Pluto TV Comedias Románticas,https://jmp2.uk/plu-655b5d865812e80008843bd1.m3u8,,,,,Undefined,,
Pluto TV Comédie,https://jmp2.uk/plu-5f8eb91bb9b9e7000817e67f.m3u8,,,,,Undefined,,
Pluto TV Comédies Cultes,https://jmp2.uk/plu-67b4b2d976a934282e92d71c.m3u8,,,,,Undefined,,
Pluto TV Comedy,https://jmp2.uk/plu-62e92178946c8000079a3160.m3u8,,,,,Undefined,,
Pluto TV Comedy,https://jmp2.uk/plu-5a4d3a00ad95e4718ae8d8db.m3u8,https://i.imgur.com/MTVrbd5.png,,,,Comedy,PlutoTVComedy.us@US,
Pluto TV Comedy Movies,https://jmp2.uk/plu-62ea3d24b8e02600071fa296.m3u8,,,,,Undefined,,
Pluto TV Comedy Movies,https://jmp2.uk/plu-5c363c2411c5ca053f198f97.m3u8,,,,,Undefined,,
Pluto TV Competencias,https://jmp2.uk/plu-5dd6d935d000120009bc1132.m3u8,,,,,Undefined,,
Pluto TV Competition,https://jmp2.uk/plu-603fde9026ecbf0007752c2c.m3u8,,,,,Undefined,,
Pluto TV Conspiracy,https://jmp2.uk/plu-5d4ae94ef1a1bbb350ca41bb.m3u8,https://i.imgur.com/sr0kYSH.png,,,,Entertainment,PlutoTVConspiracy.us@UK,
Pluto TV Cozinha,https://jmp2.uk/plu-5f1ef23020a5ac0007e5e8ea.m3u8,,,,,Undefined,,
Pluto TV Criaturas Malditas,https://jmp2.uk/plu-6838a98df9bd067a38d1b8f7.m3u8,,,,,Undefined,,
Pluto TV Crime,https://jmp2.uk/plu-5e7b6c60fd20c50007910bf5.m3u8,https://i.imgur.com/QwEpDY9.png,,,,Documentary,PlutoTVCrime.us@Germany,
Pluto TV Crime,https://jmp2.uk/plu-5d767790d0438aceb41d03ae.m3u8,https://i.imgur.com/QwEpDY9.png,,,,Documentary,PlutoTVCrime.us@UK,
Pluto TV Crime Drama,https://jmp2.uk/plu-62e92708a7ce600007b2676a.m3u8,,,,,Undefined,,
Pluto TV Crime Drama,https://jmp2.uk/plu-65a6a7a00c7ff50008cba07b.m3u8,https://i.imgur.com/9j1njE3.png,,,,Movies,PlutoTVCrimeDrama.us@SD,
Pluto TV Crime Movies,https://jmp2.uk/plu-5f4d8594eb979c0007706de7.m3u8,https://i.imgur.com/SJcqknt.png,,,,Movies,PlutoTVCrimeMovies.us@SD,
Pluto TV Crime+,https://jmp2.uk/stvp-GBAK3504516A?.m3u8,,,,,Undefined,,
Pluto TV Cucina,https://jmp2.uk/plu-608aa718a8ec810007d87fee.m3u8,,,,,Undefined,,
Pluto TV Cuisine,https://jmp2.uk/plu-5f8ed48146ba9e00078424b6.m3u8,,,,,Undefined,,
Pluto TV Cult Films,https://jmp2.uk/plu-5c5c31f2f21b553c1f673fb0.m3u8,https://i.imgur.com/xoaIAus.png,,,,Movies,PlutoTVCultFilms.us@UK,
Pluto TV Cult Films,https://jmp2.uk/plu-5c665db3e6c01b72c4977bc2.m3u8,https://i.imgur.com/xoaIAus.png,,,,Movies,PlutoTVCultFilms.us@US,
Pluto TV Curiosidade,https://jmp2.uk/plu-6474aadc8e3c0a0008b98493.m3u8,,,,,Undefined,,
Pluto TV Danske klassikere,https://jmp2.uk/plu-67d2b814fe36d6e7b1d2318a.m3u8,,,,,Undefined,,
Pluto TV Darts,https://jmp2.uk/plu-67b481cc1a5ca760801c6c5e.m3u8,,,,,Undefined,,
Pluto TV Dating (720p),https://jmp2.uk/plu-682318568e6c0f2f6c6e0038.m3u8,,,,,Undefined,,
Pluto TV Deportes,https://jmp2.uk/plu-5dcde07af1c85b0009b18651.m3u8,,,,,Undefined,,
Pluto TV Desenhos Clássicos,https://jmp2.uk/plu-655e5c4d2c46f3000877a54b.m3u8,,,,,Undefined,,
Pluto TV Deutsche Comedy,https://jmp2.uk/plu-6672f49f61a39900089db68e.m3u8,,,,,Undefined,,
Pluto TV Diseño,https://jmp2.uk/plu-64db2e0835425100080f2f5a.m3u8,,,,,Undefined,,
Pluto TV Dive Italiane,https://jmp2.uk/plu-6875080e3484d607323641f8.m3u8,,,,,Undefined,,
Pluto TV Documentales,https://jmp2.uk/plu-5ddc503ac7ef120009b101a2.m3u8,,,,,Undefined,,
Pluto TV Documentari,https://jmp2.uk/plu-608aa8a5709d6b0007b132fe.m3u8,,,,,Undefined,,
Pluto TV Dokumentar,https://jmp2.uk/plu-62b30b0060a9ca0007d628b4.m3u8,,,,,Undefined,,
Pluto TV Dokumentär,https://jmp2.uk/plu-62b1e2498261390007f25c98.m3u8,,,,,Undefined,,
Pluto TV Drama,https://jmp2.uk/plu-5ddf91149880d60009d35d27.m3u8,https://i.imgur.com/PvhbHTZ.png,,,,Movies,PlutoTVDrama.us@UK,
Pluto TV Drama,https://jmp2.uk/plu-5b4e92e4694c027be6ecece1.m3u8,https://i.imgur.com/PvhbHTZ.png,,,,Movies,PlutoTVDrama.us@US,
Pluto TV Drama Movies,https://jmp2.uk/plu-62bdb0bcd707b9000739d2e5.m3u8,,,,,Undefined,,
Pluto TV Dramas Coreanos,https://jmp2.uk/plu-6185a9a88b2ce30007de5128.m3u8,,,,,Undefined,,
Pluto TV Dramas Coreanos Teen,https://jmp2.uk/plu-6661d5424b10960008599fa3.m3u8,,,,,Undefined,,
Pluto TV E-Sports,https://jmp2.uk/plu-5ff3934600d4c7000733ff49.m3u8,,,,,Undefined,,
Pluto TV Emmanuelle Filme,https://jmp2.uk/plu-67ebc04855de98dc71428538.m3u8,,,,,Undefined,,
Pluto TV Eros,https://jmp2.uk/plu-66335489307fa300082bd6e4.m3u8,,,,,Undefined,,
Pluto TV Esportes,https://jmp2.uk/plu-5f32d2db0af67400077f29c4.m3u8,,,,,Undefined,,
Pluto TV Estilo de Vida,https://jmp2.uk/plu-5dcde0657444a40009cd2422.m3u8,,,,,Undefined,,
Pluto TV Europäische Krimis,https://jmp2.uk/plu-68b176c2a4841127a8ed1ade.m3u8,,,,,Undefined,,
Pluto TV Explore,https://jmp2.uk/plu-5ad9b8551b95267e225e59c1.m3u8,https://i.imgur.com/Fhrcxje.png,,,,Undefined,PlutoTVExplore.us@Germany,
Pluto TV Family Movie Club,https://jmp2.uk/plu-5dc3fc6b9133f500099c7d98.m3u8,,,,,Undefined,,
Pluto TV Fantastic,https://jmp2.uk/plu-5b64a245a202b3337f09e51d.m3u8,https://i.imgur.com/MCu7YTA.png,,,,Series,PlutoTVFantastic.us@SD,
Pluto TV Fantasy & Horror,https://jmp2.uk/plu-685041d936c9361b1921c26c.m3u8,,,,,Undefined,,
Pluto TV FBI,https://jmp2.uk/plu-693adae77f21340ef9746f56.m3u8,,,,,Undefined,,
Pluto TV Femme Fatale,https://jmp2.uk/plu-68245366b19ce6d4a30b7687.m3u8,,,,,Undefined,,
Pluto TV Ferne Galaxien,https://jmp2.uk/plu-68ada46d5190a45dc9c45af1.m3u8,,,,,Undefined,,
Pluto TV Ficção Científica,https://jmp2.uk/plu-5fa15ad6367e170007cdd098.m3u8,https://i.imgur.com/JVEfXbi.png,,,,Movies,PlutoTVFiccaoCientifica.us@Brazil,
Pluto TV Film,https://jmp2.uk/plu-61c09515fbb4b50007d221f5.m3u8,,,,,Undefined,,
Pluto TV Film,https://jmp2.uk/plu-608aa17fb9f4490007e6419a.m3u8,,,,,Undefined,,
Pluto TV Film,https://jmp2.uk/plu-61c1e1e55deef000075aed0c.m3u8,,,,,Undefined,,
Pluto TV Film,https://jmp2.uk/plu-61c0afa0a09bbe00078f8378.m3u8,,,,,Undefined,,
Pluto TV Film Azione,https://jmp2.uk/plu-608aa20a2e7f270007c4878d.m3u8,,,,,Undefined,,
Pluto TV Film Azione+,https://jmp2.uk/stvp-ITBC3000003CT?.m3u8,,,,,Undefined,,
Pluto TV Film Commedia,https://jmp2.uk/plu-608aa512d67fd900072323db.m3u8,,,,,Undefined,,
Pluto TV Film Commedia+,https://jmp2.uk/stvp-ITBC3000002WL?.m3u8,,,,,Undefined,,
Pluto TV Film Romantici,https://jmp2.uk/plu-608aa4a4cc92820007b663af.m3u8,,,,,Undefined,,
Pluto TV Film Romantici+,https://jmp2.uk/stvp-ITAJ3800009J1?.m3u8,,,,,Undefined,,
Pluto TV Film Storici,https://jmp2.uk/plu-68750875759366af05a151ce.m3u8,,,,,Undefined,,
Pluto TV Film Thriller,https://jmp2.uk/plu-608aa5e995132a00075f7005.m3u8,,,,,Undefined,,
Pluto TV Film+,https://jmp2.uk/stvp-ITAJ38000055E?.m3u8,,,,,Undefined,,
