频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
BredaNu TV (1080p),https://01.tv.streaming.bredanu.nl/hls/stream.m3u8,BredaNuTV.nl@SD,,,,https://i.imgur.com/Eg3sgNb.png,Undefined,1920x1080,iptv-org-all.txt,1474,200,成功,h264,1920x1080,25.0,有音频,8.998,否,否,0.6354,
Canal 3 La Pampa (1080p),https://stream.arcast.com.ar/c3lapampa/ngrp:c3lapampa_all/playlist.m3u8,Canal3LaPampa.ar@SD,,,,https://i.imgur.com/SsNFudZ.png,Undefined,416x234,iptv-org-all.txt,71,200,成功,h264,416x234,50.0,有音频,5.027,否,否,0.6198,
Canal Siete,https://vivo.solumedia.com:19360/canalsiete/canalsiete.m3u8,CanalSiete.ar@SD,,,,https://i.imgur.com/NdQF9K9.png,General,1280x720,iptv-org-all.txt,82,200,成功,h264,1280x720,25.0,有音频,1.543,否,否,0.0000,all_grab_failed
Bigtime,https://103f01c3ff79408e83c9212f8a374ecc.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/RakutenTV-eu_BjgtjmeDarmoweFilmy/playlist.m3u8,Bigtime.pl@SD,,,,https://images-3.rakuten.tv/storage/global-live-channel/translation/artwork/1fe37ff8-c6b7-4123-8c68-653d657b4c5f-width200-quality90.jpeg,Undefined,1280x720,iptv-org-all.txt,1902,200,成功,h264,1280x720,29.97002997002997,有音频,2.638,否,否,0.5833,
Busted at the Border,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fb9c4539183b00076a3875/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c796a46-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0e4b92c7-1b9a-4ab6-82a0-3e2670ba5d18,,,,,,Undefined,426x240,iptv-org-all.txt,510,200,成功,h264,426x240,30.0,有音频,4.094,否,否,0.5521,
BBC Travel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60e4519e6873180007d3cddb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc830921-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=88187eab-d70d-4b26-a9c4-a5c998b271ff,,,,,,Undefined,426x240,iptv-org-all.txt,135,200,成功,h264,426x240,30.0,有音频,4.071,否,否,0.5833,
Big 12 Studios (720p) [Geo-blocked],https://aegis-cloudfront-1.tubi.video/d61265ac-4c98-4243-8e23-31fff4d399e1/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1795,200,成功,h264,1920x1080,29.97002997002997,有音频,2.656,否,否,0.5521,
CBN Gospel (720p),https://59d39900ebfb8.streamlock.net/ccbn/ccbn/playlist.m3u8,CBNGospel.vg@SD,,,,https://i.imgur.com/SHBAblV.png,Religious,1280x720,iptv-org-all.txt,75,200,成功,h264,1280x720,30.0,有音频,1.805,否,否,0.6042,
Bravo Farsi TV (360p),https://bravoohls.wns.live/hls/stream.m3u8,BravoFarsiTV.ir@SD,,,,https://i.ibb.co/yynxRTS/Bravo-Farsi.jpg,Movies,640x360,iptv-org-all.txt,1748,200,成功,h264,640x360,25.0,有音频,2.613,否,否,0.5677,
Better Health TV (480p),https://tgn.bozztv.com/betterlife/betterhealth/betterhealth/index.m3u8,BetterHealthTV.us@SD,,,,https://i.imgur.com/qnwJiji.png,Lifestyle,704x480,iptv-org-all.txt,1367,200,成功,h264,704x480,29.97002997002997,有音频,1.412,否,否,0.5677,
Bolivisión LPZ (720p),https://alba-bo-bolivision-bolivision.stream.mediatiquestream.com/index.m3u8,Bolivision.bo@SD,,,,https://i.imgur.com/U98Z5zn.png,General,640x360,iptv-org-all.txt,1356,200,成功,h264,640x360,30.0,有音频,1.437,否,否,0.5365,
Binge,https://videostack1.cdnstream1.com:1936/binge-tv/binge-tv/playlist.m3u8,Binge.us@SD,,,,https://www.lyngsat.com/logo/tv/bb/binge-us.png,General,720x480,iptv-org-all.txt,1327,200,成功,h264,720x480,30.0,有音频,1.196,否,否,0.5833,
Bahrain International (720p) [Not 24/7],https://5c7b683162943.streamlock.net/live/ngrp:bahraininternational_all/playlist.m3u8,BahrainInternational.bh@SD,,,,https://i.postimg.cc/2y3PpWq4/bahraininternational.png,General,640x360,iptv-org-all.txt,2304,200,成功,h264,640x360,25.0,有音频,7.535,否,否,0.5365,
Bursa AS TV (900p),https://live.artidijitalmedya.com/artidijital_astv/astv/playlist.m3u8,ASTV.tr@SD,,,,https://asset.artidijitalmedya.com/image/188x188/channels/v1/logo_13.png,News,1600x900,iptv-org-all.txt,2992,200,成功,h264,1600x900,50.0,有音频,5.540,否,否,0.5938,
BET East,https://fl1.moveonjoy.com/BET_EAST/index.m3u8,BET.us@East,,,,https://i.imgur.com/copIbc9.png,Undefined,1280x720,iptv-org-all.txt,900,200,成功,h264,1280x720,29.97002997002997,有音频,3.497,否,否,0.6042,
Canal 7 Salta (1080p),https://vivo.solumedia.com:19360/cooperativa/cooperativa.m3u8,Canal7Salta.ar@SD,,,,https://i.imgur.com/CudG6sl.png,Undefined,720x480,iptv-org-all.txt,92,200,成功,h264,720x480,25.0,有音频,1.532,否,否,0.5938,
Bloomberg TV Asia (720p),https://bloomberg.com/media-manifest/streams/asia.m3u8,BloombergTV.us@Asia,,,,https://i.imgur.com/OuogLHx.png,Business,480x272,iptv-org-all.txt,2172,200,成功,h264,480x272,25.0,有音频,3.307,否,否,0.5781,
Beyblade en Español (1080p),https://amg01796-amg01796c8-rakuten-es-5333.playouts.now.amagi.tv/playlist/amg01796-fastmediafast-beybladees-rakutenes/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1608,200,成功,h264,1920x1080,25.0,有音频,6.388,否,否,0.5781,
Brit Asia TV (1080p),https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/britasiatv/master.m3u8,BritAsiaTV.uk@SD,,,,https://i.imgur.com/ULm80XF.png,Undefined,1920x1080,iptv-org-all.txt,104,200,成功,h264,1920x1080,25.0,有音频,0.652,否,否,0.6094,
Bajai TV (720p),https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8,BajaiTV.hu@SD,,,,https://i.imgur.com/cyReGWh.png,General,1280x720,iptv-org-all.txt,2156,200,成功,h264,1280x720,25.0,有音频,4.543,否,否,0.5938,
Beverly Hills Television 10 (720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/beverlyhills/G0072_006/playlist.m3u8,BHTV10.us@SD,,,,https://i.imgur.com/NRrJ6xb.png,Undefined,1280x720,iptv-org-all.txt,296,200,成功,h264,1280x720,25.0,有音频,0.645,否,否,0.5312,
Bushehr,https://ncdn.telewebion.com/bushehr/live/playlist.m3u8,BoushehrTV.ir@SD,,,,https://upload.wikimedia.org/wikipedia/fa/thumb/9/94/Bushehr_TV.svg/200px-Bushehr_TV.svg.png,Undefined,720x576,iptv-org-all.txt,4014,200,成功,h264,720x576,25.0,有音频,12.169,否,否,0.6406,
Caribbean Advantage TV (1080p) [Not 24/7],https://video2.getstreamhosting.com:19360/8216/8216.m3u8,CAtv.pr@SD,,,,https://caribbeanadvantage.com/images/CAtv-logo-512.png,General,1920x1080,iptv-org-all.txt,90,200,成功,h264,1920x1080,30.0,有音频,1.714,否,否,0.5312,
CBN Family (1080p),https://fastly.live.brightcove.com/6380399588112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgwMzk5NTg4MTEyIn0.LYfIeObmX4AEStY_xCnPZwMJHXgOAPFMTKfztq-9F8U/playlist-hls.m3u8,CBNFamily.us@SD,,,,https://i.imgur.com/wDPkKT1.png,Religious,1920x1080,iptv-org-all.txt,1292,200,成功,h264,1920x1080,29.97002997002997,有音频,3.171,否,否,0.5781,
AVA Family,https://familyhls.avatv.live/hls/stream.m3u8,AVAFamily.ir@SD,,,,https://i.postimg.cc/mZNchF5b/avafamily.png,Family,1280x720,iptv-org-all.txt,1441,200,成功,h264,1280x720,25.0,有音频,3.405,否,否,0.6094,
Assassination Classroom,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a7d99f4a10d800086083a9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ac0874-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8cf3451c-2f6e-495e-93bc-62d48d70c6bc,,,,,,Undefined,426x240,iptv-org-all.txt,234,200,成功,h264,426x240,30.0,有音频,3.251,否,否,0.6302,
Avatar,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/600adbdf8c554e00072125c9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1ca060-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c480aed6-08b6-4f7d-9964-40220005ecb8,Avatar.us@SD,,,,https://i.imgur.com/2ijwlnR.png,Kids,426x240,iptv-org-all.txt,95,200,成功,h264,426x240,30.0,有音频,4.477,否,否,0.5938,
Auto Motor Sport,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f760c3d41aa2d0007bfde19/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c7954-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=419fb478-b5bb-4f2f-b6f0-d53563fbc250,AutoMotorogSportTV.no@SD,,,,https://i.imgur.com/0YJYgR7.png,Auto,426x240,iptv-org-all.txt,185,200,成功,h264,426x240,30.0,有音频,4.304,否,否,0.5573,
Black News Channel (720p),https://blacknewschannel-vizio.amagi.tv/playlist.m3u8,BlackNewsChannel.us@SD,,,,https://i.imgur.com/oX5oR4d.png,News,1920x1080,iptv-org-all.txt,1436,200,成功,h264,1920x1080,29.97002997002997,有音频,3.944,否,否,0.5417,
Bloomberg Television,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62b976b93279cb000772c6f9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c796a44-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=cd2f458e-d0fb-480d-8f4f-3d15b67ed17c,,,,,,Undefined,426x240,iptv-org-all.txt,398,200,成功,h264,426x240,30.0,有音频,6.087,否,否,0.5990,
BX Culture (720p),https://reflect-stream-bronxnet.cablecast.tv/live-7/live/stream-3/live.m3u8,BXCulture.us@SD,,,,https://i.imgur.com/PF71rdZ.png,Culture,480x270,iptv-org-all.txt,2284,200,成功,h264,480x270,30.0,有音频,2.800,否,否,0.5833,
CC Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d4947590ba40f75dc29c26b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1cee85-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d4f2b464-b492-46cb-a04f-1d92f4f0632a,CCPlutoTV.us@Austria,,,,https://i.imgur.com/MjC40At.png,Comedy,426x240,iptv-org-all.txt,108,200,成功,h264,426x240,30.0,有音频,1.278,否,否,0.5781,
Canal Alpha Jura (1080p),https://canalalphaju.vedge.infomaniak.com/livecast/ik:canalalphaju/playlist.m3u8,CanalAlphaJura.ch@SD,,,,https://i.imgur.com/eQ8xHK9.jpg,Undefined,640x360,iptv-org-all.txt,5147,200,成功,h264,640x360,50.0,有音频,10.809,否,否,0.5990,
Bom Cine (1080p),http://176.65.146.237:8401/play/a09d/index.m3u8,BomCine.es@SD,,,,https://i.imgur.com/65OX8Gj.png,Movies,1920x1080,iptv-org-all.txt,437,200,成功,h264,1920x1080,50.0,有音频,3.766,否,否,0.5938,
Asianet News (360p),https://asianetnews.vgcdn.net/ptnr-Embed/v1/manifest/611d79b11b77e2f571934fd80ca1413453772ac7/1c19363c-e4a0-4e4d-ba28-771d5615b88e/9bd4a057-456d-43de-b887-7b87b021f1cc/3.m3u8,AsianetNews.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_ASIANET_NEWS/images/LOGO_HD/image.png,News,640x360,iptv-org-all.txt,1339,200,成功,h264,640x360,25.0,有音频,2.606,否,否,0.6198,
Ax Men (720p),https://live-manifest.production-public.tubi.io/live/b1fdb228-c169-48b3-b6a3-8dee2dd91839/playlist.m3u8,,,,,,Undefined,384x216,iptv-org-all.txt,3886,200,成功,h264,384x216,29.97002997002997,有音频,2.300,否,否,0.5573,
Canada One (720p) [Not 24/7],http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8,CanadaOne.ca@SD,,,,,Undefined,1280x720,iptv-org-all.txt,1137,200,成功,h264,1280x720,29.97002997002997,有音频,0.959,否,否,0.6042,
Canal 79 La Costa (240p),https://streamconex.com:19360/lacosta/lacosta.m3u8,Canal79LaCosta.ar@SD,,,,https://i.imgur.com/HYuSqJy.png,Undefined,1920x1080,iptv-org-all.txt,2977,200,成功,h264,1920x1080,10.0,有音频,2.274,否,否,0.5260,
Canal 9 Resistencia (720p),http://coninfo.net:1935/9linklivert/smil:9linkmultibr.smil/playlist.m3u8,Canal9Resistencia.ar@SD,,,,https://i.imgur.com/xqgRFpC.png,General,,iptv-org-all.txt,1786,200,成功,h264,,,有音频,1.830,否,否,0.5781,
Buzzr,https://fl1.moveonjoy.com/Buzzr/index.m3u8,Buzzr.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Buzzr_logo.svg/512px-Buzzr_logo.svg.png,Entertainment,1280x720,iptv-org-all.txt,1922,200,成功,h264,1280x720,59.94005994005994,有音频,3.350,否,否,0.5260,
Cape Town TV (576p),https://cdn.freevisiontv.co.za/sttv/smil:ctv.stream.smil/playlist.m3u8,CapeTownTV.za@SD,,,,https://i.imgur.com/Y8FK1Kk.png,General,720x576,iptv-org-all.txt,1477,200,成功,h264,720x576,25.0,有音频,6.139,否,否,0.5573,
Beach TV Key West & Florida Keys (720p),https://5ed325193d4e1.streamlock.net:444/LiveTV/KTVHD/playlist.m3u8,BeachTVKeyWestFloridaKeys.us@SD,,,,https://i.imgur.com/XhDBdff.png,Travel,1280x720,iptv-org-all.txt,1479,200,成功,h264,1280x720,29.97002997002997,有音频,2.647,否,否,0.5833,
Bravo Vault,https://xumo-xumoent-vc-114-x0p7i.fast.nbcuni.com/live/master.m3u8,,,,,,Undefined,426x240,iptv-org-all.txt,1032,200,成功,h264,426x240,30.0,有音频,3.890,否,否,0.6094,
Baywatch,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65819e62b228b70008570e9f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc830920-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dd60dbc9-f6d4-491e-a460-ce1ae67574fd,,,,,,Undefined,426x240,iptv-org-all.txt,117,200,成功,h264,426x240,30.0,有音频,3.935,否,否,0.5573,
Burkina Info TV (540p),http://69.64.57.208/burkinainfo/index.m3u8,BurkinaInfoTV.bf@SD,,,,https://i.imgur.com/a9v5CbU.png,News,640x360,iptv-org-all.txt,133,200,成功,h264,640x360,25.0,有音频,1.262,否,否,0.5625,
Canal Diocesano (576p),https://nlb2-live.emitstream.com/hls/5i3pxfuz4az356yu22ij/master.m3u8,CanalDiocesano.es@SD,,,,https://i.imgur.com/uWhVKL3.png,Undefined,1920x1080,iptv-org-all.txt,1109,200,成功,h264,1920x1080,25.0,有音频,3.463,否,否,0.6042,
Catfish TV Show Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/6093f9ed2c75660007322bb7/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,CatfishTVShow.us@Italy,,,,https://i.imgur.com/y29cMbx.png,Series,1280x720,iptv-org-all.txt,1776,200,成功,h264,1280x720,30.0,有音频,2.801,否,否,0.6823,
Blue Zoom F (720p),https://viamotionhsi.netplus.ch/live/eds/bluezoomfr/browser-HLS8/bluezoomfr.m3u8,BlueZoomF.ch@SD,,,,https://i.imgur.com/A5iwahB.png,Undefined,1280x720,iptv-org-all.txt,345,200,成功,h264,1280x720,50.0,有音频,16.038,否,否,0.5260,
Canal Coín (1080p),https://canalcoin.garjim.es/hls/directo.m3u8,CanalCoinTV.es@SD,,,,https://i.imgur.com/3QPJIpa.png,General,1920x1080,iptv-org-all.txt,1347,200,成功,h264,1920x1080,50.0,有音频,2.854,否,否,0.5573,
Canal Savoir (360p),https://hls.savoir.media/live/stream.m3u8,CFTUDT.ca@SD,,,,https://upload.wikimedia.org/wikipedia/commons/9/97/Savoir_m%C3%A9dia_logo_3.png,Education,640x360,iptv-org-all.txt,2234,200,成功,h264,640x360,24.0,有音频,1.596,否,否,0.5938,
CBS News Pittsburgh (720p),https://cbsn-pit.cbsnstream.cbsnews.com/out/v1/6966dabf8150405ab26f854e3cd6a2b8/master.m3u8,CBSNewsPittsburgh.us@SD,,,,https://i.imgur.com/Un9IrUh.png,News,1280x720,iptv-org-all.txt,1269,200,成功,h264,1280x720,29.97002997002997,有音频,2.300,否,否,0.5885,
Baden TV (1080p) [Not 24/7],http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8,BadenTV.de@SD,,,,https://i.postimg.cc/9Mm6pKCg/badentv.png,General,1920x1080,iptv-org-all.txt,1953,200,成功,h264,1920x1080,25.0,有音频,2.916,否,否,0.5469,
Canal 8 (720p) [Not 24/7],https://mdstrm.com/live-stream-playlist/5a7b1e63a8da282c34d65445.m3u8,Canal8.cr@SD,,,,https://i.imgur.com/nefPi2Y.png,General,1280x720,iptv-org-all.txt,158,200,成功,h264,1280x720,59.94005994005994,有音频,2.397,否,否,0.6302,
Berente TV (1080p),https://stream.streaming4u.hu/BerenteTV/index.m3u8,BerenteTV.hu@SD,,,,https://i.imgur.com/3H3Ct9f.png,General,1920x1080,iptv-org-all.txt,3914,200,成功,h264,1920x1080,,有音频,4.768,否,否,0.5990,
Baywatch (1080p),https://amg00145-fremantlemedian-baywatch-samsungau-gtsd6.amagi.tv/playlist/amg00145-fremantlemedian-baywatch-samsungau/playlist.m3u8,Baywatch.us@US,,,,https://i.imgur.com/c2esKHg.png,Series,1920x1080,iptv-org-all.txt,1255,200,成功,h264,1920x1080,29.97002997002997,有音频,4.287,否,否,0.5677,
Bad Girls Club,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/654932fa4d6d8f00084c4723/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c26ce94-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b1b96db7-7e31-41b3-b84a-e4af6f3435f5,,,,,,Undefined,426x240,iptv-org-all.txt,859,200,成功,h264,426x240,30.0,有音频,3.806,否,否,0.5781,
BRIDGE,http://31.148.48.15/Bridge_TV/index.m3u8,BRIDGE.ru@SD,,,,https://i.imgur.com/qYObfrG.png,Music,720x576,iptv-org-all.txt,400,200,成功,h264,720x576,25.0,有音频,2.295,否,否,0.5312,
C31 Melbourne (240p),https://d1k6kax80wecy5.cloudfront.net/RLnAKY/index.m3u8,C31Melbourne.au@SD,,,,https://i.imgur.com/Ge1EutY.png,General,426x240,iptv-org-all.txt,1317,200,成功,h264,426x240,25.0,有音频,4.072,否,否,0.6042,
Black Throwbacks,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61326275b3c86a00078e4833/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=16224f18-2a57-4fa3-bf6a-994524fcf480,BlackThrowbacks.us@SD,,,,https://i.imgur.com/2r6UbZw.png,Comedy,426x240,iptv-org-all.txt,96,200,成功,h264,426x240,30.0,有音频,3.666,否,否,0.6198,
Ayush TV (360p) [Not 24/7],https://95eryw39dwn4-hls-live.wmncdn.net/Ayushu/271ddf829afeece44d8732757fba1a66.sdp/index.m3u8,AyushTV.in@SD,,,,https://i.imgur.com/PWzvp0B.png,Lifestyle,640x360,iptv-org-all.txt,1812,200,成功,h264,640x360,25.0,有音频,4.114,否,否,0.6094,
Bounce XL (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-bouncexl-tablo/playlist.m3u8,BounceXL.us@SD,,,,https://i.imgur.com/GzxgSkc.png,Entertainment,426x240,iptv-org-all.txt,2799,200,成功,h264,426x240,29.97002997002997,有音频,3.725,否,否,0.5833,
BHTV (1080p),https://sc1.wasidata.com/Bhtv/index.fmp4.m3u8,BHTV.pe@SD,,,,https://i.imgur.com/oNFOKFI.png,General,1920x1080,iptv-org-all.txt,1364,200,成功,h264,1920x1080,30.0,有音频,3.914,否,否,0.5938,
Bahrain Sports 2 (720p) [Not 24/7],https://5c7b683162943.streamlock.net/live/ngrp:bahrainsportstwo_all/playlist.m3u8,BahrainSports2.bh@SD,,,,https://i.imgur.com/ZkuZmIo.png,Sports,640x360,iptv-org-all.txt,1609,200,成功,h264,640x360,25.0,有音频,7.198,否,否,0.5625,
Bonches Latinos TV (720p),https://5790d294af2dc.streamlock.net/latinostv/latinostv/playlist.m3u8,BonchesLatinosTV.do@SD,,,,https://i.imgur.com/Kp8x0NS.png,Entertainment,1920x1080,iptv-org-all.txt,501,200,成功,h264,1920x1080,30.0,有音频,1.829,否,否,0.6250,
Canal San Roque (1080p) [Not 24/7],https://cdnlivevlc.codev8.net/aytosanroquelive/smil:channel1.smil/playlist.m3u8,CanalSanRoque.es@SD,,,,https://i.imgur.com/SN9kFKh.png,General,1920x1080,iptv-org-all.txt,1849,200,成功,h264,1920x1080,50.0,有音频,1.092,否,否,0.6042,
BritBox Mysteries,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60f5d389985a0c0007357304/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c9-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7df7400e-1d21-4d2c-9534-db1c6d847a42,BritBoxMysteries.us@SD,,,,https://i.imgur.com/PJdzoLN.png,Documentary,640x360,iptv-org-all.txt,423,200,成功,h264,640x360,30.0,有音频,3.389,否,否,0.5677,
Bondi Rescue,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/66166989635c7500084105a2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c796a45-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6764d2d1-b42f-4d3f-b861-f9d0d6aeaf33,,,,,,Undefined,426x240,iptv-org-all.txt,318,200,成功,h264,426x240,30.0,有音频,2.205,否,否,0.6250,
Canal 21 TV (1080p),https://iptv.ixfo.com.ar:30443/c21tv/hd/c21tv/playlist.m3u8,Canal21TV.ar@SD,,,,https://i.imgur.com/Am7yMXg.png,Undefined,1920x1080,iptv-org-all.txt,2467,200,成功,h264,1920x1080,25.0,有音频,5.044,否,否,0.6094,
Cable 14 Hamilton,https://flowcaster1-ch.cdn.clearcable.net/C14/smil:C14.smil/playlist.m3u8?iimae0UC2aendtime=1665196120&iimae0UC2ahash=NzcDbuotaJAVf1DsNxuGHBlfCXSvHDIt5sqMUMgrRMU=&iimae0UC2astarttime=1665181720,Cable14Hamilton.ca@SD,,,,https://i.imgur.com/bJ7ygTq.png,Undefined,1280x720,iptv-org-all.txt,2204,200,成功,h264,1280x720,59.94005994005994,有音频,5.781,否,否,0.5677,
Banijay Mr Bean Animé,https://amg00627-amg00627c31-rakuten-fr-3991.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mrbeanfrcc-rakutenfr/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1966,200,成功,h264,1920x1080,25.0,有音频,5.678,否,否,0.5677,
BRIDGE Classic,http://31.148.48.15/Bridge_TV_Classic/index.m3u8,BRIDGEClassic.ru@SD,,,,https://i.imgur.com/JJTQq81.png,Classic;Music,720x576,iptv-org-all.txt,403,200,成功,h264,720x576,25.0,有音频,5.998,否,否,0.5729,
Canal 17 RTVD (720p),https://protvradiostream.com:1936/rtvd17/ngrp:rtvd17_all/playlist.m3u8,Canal17RTVD.do@HD,,,,https://i.ibb.co/2YvKhjW4/Quisqueya-17-AZUL.png,Culture,640x360,iptv-org-all.txt,1138,200,成功,h264,640x360,30.0,有音频,3.457,否,否,0.0000,
Cay TV (720p),https://edge1.socialsmart.tv/caytv/bant1/playlist.m3u8,CayTV.tr@SD,,,,https://i.imgur.com/ndupxwu.png,General,1280x720,iptv-org-all.txt,2362,200,成功,h264,1280x720,25.0,有音频,3.041,否,否,0.5938,
Canal 4 Posadas (576p),https://iptv.ixfo.com.ar:30443/live/C4POS/playlist.m3u8,Canal4Posadas.ar@SD,,,,https://i.imgur.com/tElJr3e.png,Undefined,720x576,iptv-org-all.txt,386,200,成功,h264,720x576,25.0,有音频,4.613,否,否,0.6094,
Biz Talk Today TV (1080p),https://d3htp73xsa9p15.cloudfront.net/scheduler/scheduleMaster/445.m3u8,,,,,,Undefined,960x540,iptv-org-all.txt,960,200,成功,h264,960x540,29.97002997002997,有音频,1.241,否,否,0.6146,
