频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
FIFA+ Spain (720p),https://d63fabad.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWVzX0ZJRkFQbHVzU3BhbmlzaF9ITFM/playlist.m3u8,FIFAPlus.uk@Spain,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,Sports,1280x720,iptv-org-all.txt,964,200,成功,h264,1280x720,29.97002997002997,有音频,0.985,否,否,0.5990,
FrankenPlus (1080p),https://stream01.welocal.stream/stream/fhd-frankenplus_119/ngrp:stream_all/playlist.m3u8,,,,,,Undefined,426x240,iptv-org-all.txt,1767,200,成功,h264,426x240,25.0,有音频,8.687,否,否,0.5677,
Grjngo Italy (720p),https://amogonetworx-grjngo-6-it.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1272,200,成功,h264,1280x720,29.97002997002997,有音频,0.912,否,否,0.6250,
Falastini TV (1080p),https://rp.tactivemedia.com/palestiniantv_source/live/playlist.m3u8,FalastiniTV.ps@SD,,,,https://i.imgur.com/6B3Cims.png,Music,1920x1080,iptv-org-all.txt,1196,200,成功,h264,1920x1080,30.0,有音频,2.520,否,否,0.7031,
Geb Tv (KBPX LD5) (1080p),https://edge1.lifestreamcdn.com/live/geb/playlist.m3u8,KBPXLD5.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/GEB_logo_blue.png/512px-GEB_logo_blue.png,Culture;News,1920x1080,iptv-org-all.txt,19,200,成功,h264,1920x1080,29.97002997002997,有音频,0.647,否,否,0.5573,
Ice Road Truckers (1080p),https://aegis-cloudfront-1.tubi.video/f86823bb-d35d-4e5f-ab3e-ee0693dac9d4/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,142,200,成功,h264,1920x1080,29.97002997002997,有音频,1.962,否,否,0.5365,
Holy Quran Radio Nablus (720p),http://streaming.zaytonatube.com:8080/holyquran/holyquran/video.m3u8,HolyQuranRadioNablus.ps@SD,,,,https://quran-radio.com/assets/images/site/quran-radio-logo-h-rtl.png,Religious,1920x1080,iptv-org-all.txt,1386,200,成功,h264,1920x1080,48.0,有音频,2.239,否,否,0.5573,
FIFA+ United States (720p),https://d2w9q46ikgrcwx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-of5cbk3sav3w5/v1/sysdata_s_p_a_fifa_7/samsungheadend_us/latest/main/hls/playlist.m3u8,FIFAPlus.uk@UnitedStates,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,Sports,1280x720,iptv-org-all.txt,1144,200,成功,h264,1280x720,29.97002997002997,有音频,1.049,否,否,0.5781,
Hum News (1080p),http://66.102.120.18:8000/play/a05e/index.m3u8,HumNews.pk@SD,,,,https://i.postimg.cc/FRQc1Y23/humnews.png,News,1920x1080,iptv-org-all.txt,877,200,成功,h264,1920x1080,50.0,有音频,6.924,否,否,0.6042,
iFilm English,https://live.presstv.ir/hls/ifilmen.m3u8,iFilmEnglish.ir@SD,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/IFILM.png,Movies,480x270,iptv-org-all.txt,1654,200,成功,h264,480x270,25.0,有音频,4.666,否,否,0.5573,
Ideas en 5 minutos (1080p),https://soul-5mincraftspa-rakuten.amagi.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1207,200,成功,h264,1280x720,25.0,有音频,1.751,否,否,0.5938,
Geo Kahani (1080p),http://66.102.120.18:8000/play/a064/index.m3u8,GeoKahani.pk@SD,,,,https://i.postimg.cc/7ZmSsPJy/geokahani.png,Entertainment,1920x1080,iptv-org-all.txt,825,200,成功,h264,1920x1080,25.0,有音频,4.699,否,否,0.6094,
Fabulosa Estéreo 100.5 FM (720p),https://www.streaming507.net:19360/videofabulosa/videofabulosa.m3u8,FabulosaEstereo1005FM.pa@SD,,,,https://i.imgur.com/YFmzkOp.png,Music,1280x720,iptv-org-all.txt,2239,200,成功,h264,1280x720,30.0,有音频,9.177,否,否,0.5729,
Hours to Kill – Zeitachse des Todes,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/656064e74261ca00081812a9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dfff5-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a3ceee80-9777-46f1-8004-ade52d4f7837,,,,,,Undefined,426x240,iptv-org-all.txt,50,200,成功,h264,426x240,30.0,有音频,2.228,否,否,0.5885,
Hallmark Channel East (720p),https://fl1.moveonjoy.com/HALLMARK_CHANNEL/index.m3u8,HallmarkChannel.us@East,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Hallmark_Channel.svg/512px-Hallmark_Channel.svg.png,Family,1280x720,iptv-org-all.txt,1593,200,成功,h264,1280x720,29.97002997002997,有音频,2.790,否,否,0.5521,
HSE (1080p),https://hse24.akamaized.net/hls/live/2006663/hse24/playlist.m3u8,HSE.de@SD,,,,https://i.imgur.com/IecRNCk.png,Shop,,iptv-org-all.txt,525,200,成功,h264,,,有音频,11.624,否,否,0.5625,
Hello Taste (720p),https://stream1.antenaplay.ro/live/HelloTaste/playlist.m3u8,HelloTaste.ro@SD,,,,https://i.imgur.com/TdKO0er.png,Cooking,640x360,iptv-org-all.txt,1641,200,成功,h264,640x360,25.0,有音频,2.893,否,否,0.6042,
Ha Tinh TV (720p),https://wse.hatinhtv.net/live/httv1/playlist.m3u8,HaTinhTV.vn@SD,,,,https://i.imgur.com/4yIgKKx.png,General,1280x720,iptv-org-all.txt,3218,200,成功,h264,1280x720,50.0,有音频,8.099,否,否,0.6042,
Imam Hussein TV 4 (1080p) [Not 24/7],https://live.imamhossaintv.com/live/ih4.m3u8,ImamHusseinTV4.iq@SD,,,,https://i.imgur.com/0UYcylY.png,Religious,426x240,iptv-org-all.txt,1477,200,成功,h264,426x240,25.0,有音频,4.885,否,否,0.6406,
Hope Channel Inter-America,https://jstre.am/live/jsl:EC0Mq0i6HJU.m3u8,HopeChannelInterAmerica.us@SD,,,,https://i.imgur.com/wzvgAch.png,Religious,640x360,iptv-org-all.txt,1130,200,成功,h264,640x360,30.0,有音频,3.006,否,否,0.5938,
ION Mystery (1080p),https://aegis-cloudfront-1.tubi.video/3b6afc3b-97f7-4f22-99f4-7bcff60fc39d/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,105,200,成功,h264,1920x1080,29.97002997002997,有音频,2.026,否,否,0.5833,
EWTN Africa-Asia (720p),https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8,EWTN.us@AfricaAsia,,,,https://i.imgur.com/sua70RO.png,Religious,320x180,iptv-org-all.txt,6,200,成功,h264,320x180,29.97002997002997,有音频,1.044,否,否,0.5885,
Franken Fernsehen (Nürnberg) (1080p) [Not 24/7],https://frankentv.iptv-playoutcenter.de/frankentv/frankentv.stream_1/playlist.m3u8,FrankenFernsehen.de@SD,,,,https://i.imgur.com/3pGGLLD.png,General,1920x1080,iptv-org-all.txt,2329,200,成功,h264,1920x1080,25.0,有音频,4.042,否,否,0.6250,
INTV Australia (720p),http://tv1.intv.mk:1935/live/intv/index.m3u8,INTVAustralia.au@SD,,,,https://i.imgur.com/1nJl0Pv.png,Music,1280x720,iptv-org-all.txt,41,200,成功,h264,1280x720,29.97002997002997,有音频,1.726,否,否,0.5677,
Extra 86 TV (720p),https://samson.streamerr.co:8081/xtelevisionrd/tracks-v1a1/mono.m3u8,Extra86TV.do@HD,,,,https://www.vivalivetv.com/public/files/shows/0/1/3780-294x165-FFFFFF.jpg,General,1280x720,iptv-org-all.txt,1234,200,成功,h264,1280x720,29.97002997002997,有音频,2.406,否,否,0.6302,
Homicide,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63921a3d00c96100082a3cb4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e06ff20-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=565ac5c2-e1ef-42f5-ae84-d1094ca9e136,,,,,,Undefined,426x240,iptv-org-all.txt,128,200,成功,h264,426x240,30.0,有音频,3.056,否,否,0.5938,
Family Ties,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f77939a630f530007dde654/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca60-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2d96a4ae-0762-4da9-b4eb-3198467ed4a1,FamilyTies.us@SD,,,,https://i.imgur.com/WJEkKCb.png,Series,426x240,iptv-org-all.txt,48,200,成功,h264,426x240,30.0,有音频,1.383,否,否,0.5990,
Evrokom (360p),https://live.ecomservice.bg/hls/stream.m3u8,Eurocom.bg@SD,,,,,General,640x360,iptv-org-all.txt,1603,200,成功,h264,640x360,29.97002997002997,有音频,3.473,否,否,0.6094,
Gilroy CMAP TV Channel 20 (720p),https://livestream.telvue.com/cmap5/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,CMAPChannel20.us@SD,,,,https://i.imgur.com/wlYUEYc.png,General,1280x720,iptv-org-all.txt,1660,200,成功,h264,1280x720,29.97002997002997,有音频,1.751,否,否,0.6146,
FORTUNE TV (720p),http://103.215.194.93:8282/hls/fortunetv/vmix.m3u8,FortuneTV.mm@SD,,,,https://i.imgur.com/MM5evnD.png,Entertainment,854x480,iptv-org-all.txt,525,200,成功,h264,854x480,29.97002997002997,有音频,3.515,否,否,0.5885,
Graham Norton (1080p),https://amg00654-itv-amg00654c35-rakuten-gb-7598.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,947,200,成功,h264,1920x1080,25.0,有音频,4.030,否,否,0.5990,
Hellenic TV (720p) [Not 24/7],https://l5.cloudskep.com/hellenictv/htv/playlist.m3u8,HellenicTV.uk@SD,,,,https://i.imgur.com/NE7ddhC.png,Undefined,1280x720,iptv-org-all.txt,2047,200,成功,h264,1280x720,25.0,有音频,5.024,否,否,0.5938,
Grjngo Films de Western (1080p),https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/a5fc1b02-5945-11ef-a2df-87241c204d22/0/master.m3u8?country=fr&vendor=rakuten,,,,,,Undefined,320x180,iptv-org-all.txt,1669,200,成功,h264,320x180,25.0,有音频,7.410,否,否,0.6042,
Folketinget (1080p) [Not 24/7],https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8,TVfromtheDanishParliament.dk@SD,,,,https://i.imgur.com/RqQDUzX.png,Legislative,1920x1080,iptv-org-all.txt,1930,200,成功,h264,1920x1080,25.0,有音频,1.164,否,否,0.6406,
Forever Kids,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/56171fafada51f8004c4b40f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f171-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1acb41ce-ae24-4bbc-bf7d-831de72589e8,ForeverKids.us@SD,,,,https://i.imgur.com/deeQqYZ.png,Kids,426x240,iptv-org-all.txt,236,200,成功,h264,426x240,30.0,有音频,0.868,否,否,0.5833,
Extrema Kids TV [Not 24/7],https://627bb251f23c7.streamlock.net:444/ExtremaKids/ExtremaKids/playlist.m3u8,ExtremaKidsTV.cr@HD,,,,https://www.vivalivetv.com/public/files/shows/0/1/3027-294x165-FFFFFF.jpg,Animation;Kids,1280x720,iptv-org-all.txt,452,200,成功,h264,1280x720,29.97002997002997,有音频,1.361,否,否,0.5677,
Income Property,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e926429cb58900088f951f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7ac9d1-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9a63c15a-155d-463a-93ab-a89574f82e5c,,,,,,Undefined,426x240,iptv-org-all.txt,62,200,成功,h264,426x240,30.0,有音频,1.256,否,否,0.5365,
GoTraveler (720p) [Geo-blocked],https://amg09501-amg09501c1-klowdtv-us-2398.playouts.now.amagi.tv/playlist/amg09501-quester-gotraveler-klowdtvus/playlist.m3u8,GoTraveler.us@SD,,,,https://i.imgur.com/IaRcN1G.png,Travel,1280x720,iptv-org-all.txt,1252,200,成功,h264,1280x720,29.97002997002997,有音频,1.032,否,否,0.5469,
Global News Lethbridge,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbf7439cb58900088dc77b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a7bb0-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=59059981-bf95-449f-80e8-69615ac86535,,,,,,Undefined,426x240,iptv-org-all.txt,356,200,成功,h264,426x240,30.0,有音频,3.086,否,否,0.5417,
Expressen TV (1080p),https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx2/playlist.m3u8,ExpressenTV.se@SD,,,,https://i.imgur.com/ai0BIci.png,News,,iptv-org-all.txt,1621,200,成功,h264,,,有音频,7.868,否,否,0.6510,
Fresno CMAC 1 Public Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-1/live.m3u8,CMAC1.us@SD,,,,https://i.imgur.com/PYhdQy9.png,General,480x270,iptv-org-all.txt,2291,200,成功,h264,480x270,,有音频,3.026,否,否,0.5833,
Homeful (1080p),https://amg00090-blueantcanada-amg00090c4-samsung-au-819.playouts.now.amagi.tv/playlist/amg00090-blueantfast-homefulworldwide-samsungau/playlist.m3u8,,,,,,Undefined,426x240,iptv-org-all.txt,960,200,成功,h264,426x240,29.97002997002997,有音频,2.356,否,否,0.6406,
Garfield and Friends,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60faf9ddfcc1f200070a5932/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f176-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=68c3c9ce-0e68-43fa-ade2-43491d9d88e2,GarfieldandFriends.us@US,,,,https://i.imgur.com/evzfe9C.png,Kids,426x240,iptv-org-all.txt,44,200,成功,h264,426x240,30.0,有音频,1.070,否,否,0.6146,
ici Elsass,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/icielsass.m3u8,iciElsass.fr@SD,,,,https://upload.wikimedia.org/wikipedia/fr/6/69/Ici_Elsass.svg,General,320x184,iptv-org-all.txt,60,200,成功,h264,320x184,25.0,有音频,0.969,否,否,0.5885,
GRT (900p),https://live.artidijitalmedya.com/artidijital_grt/grt1/playlist.m3u8,GRT.tr@SD,,,,https://i.imgur.com/eRR0gkC.png,General,1600x900,iptv-org-all.txt,278,200,成功,h264,1600x900,25.0,有音频,7.596,否,否,0.5729,
Hoarders (720p),https://8f2546fe.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0hvYXJkZXJzX0hMUw/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1806,200,成功,h264,1280x720,29.97002997002997,有音频,2.182,否,否,0.5625,
Gnomi TV (1080p),https://live.streams.ovh:8081/gnomitv/index.m3u8,GnomiTV.gr@SD,,,,https://i.ibb.co/ZNCXr79/gnomi-logo.png,General,1280x720,iptv-org-all.txt,1453,200,成功,h264,1280x720,25.0,有音频,4.103,否,否,0.5365,
Fajar TV (720p) [Not 24/7],http://122.248.43.242:1935/FAJARTV/_definst_/myStream/playlist.m3u8,FajarTV.id@SD,,,,https://i.imgur.com/mkuXxRK.png,Religious,1280x720,iptv-org-all.txt,694,200,成功,h264,1280x720,30.0,有音频,2.563,否,否,0.5677,
India News Gujarati (1080p),https://newsxott.in/hls/indianewsgujarat.m3u8,IndiaNewsGujarati.in@SD,,,,https://i.imgur.com/3atyWZ2.png,News,1920x1080,iptv-org-all.txt,2139,200,成功,h264,1920x1080,30.0,有音频,3.644,否,否,0.5781,
HD Travel TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/e58c3999-b5e1-4322-8d73-db8ebd8acb32/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,788,200,成功,h264,1920x1080,25.0,有音频,6.644,否,否,0.6250,
Golf Channel,https://fl1.moveonjoy.com/GOLF/index.m3u8,GolfChannel.us@SD,,,,https://i.imgur.com/Lgux6Ik.png,Sports,1280x720,iptv-org-all.txt,2583,200,成功,h264,1280x720,59.94005994005994,有音频,2.710,否,否,0.6094,
Hope Channel Bulgaria,https://hc1.hopetv.bg/live/hopetv_all.smil/playlist.m3u8,HopeChannelBulgaria.bg@SD,,,,https://i.imgur.com/bxzeEML.png,Religious,640x360,iptv-org-all.txt,2140,200,成功,h264,640x360,25.0,有音频,9.572,否,否,0.5938,
Global News Regina,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbff53ca8f2200080253b5/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a7bb5-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c1d76b1b-8c4c-4a05-bf77-7cdb5ffff309,,,,,,Undefined,426x240,iptv-org-all.txt,181,200,成功,h264,426x240,30.0,有音频,2.421,否,否,0.6198,
INA 70s,https://fast-rakuten.okast.tv/fa2e8c4385712f9af3e719ec904b3543/channels/34d82f76-b51f-4bf5-9b35-769fb5904e79/96f96405-90e7-489a-a1e6-8ede5d2b4933/media_.m3u8,,,,,,Undefined,640x360,iptv-org-all.txt,1707,200,成功,h264,640x360,29.97002997002997,有音频,2.466,否,否,0.5260,
Hausmeister Krause,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/622f6faf65be650007f57aab/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad6807-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e7001824-448d-4432-b0f6-f73039f34e53,,,,,,Undefined,426x240,iptv-org-all.txt,48,200,成功,h264,426x240,30.0,有音频,0.735,否,否,0.5938,
Ganj e Hozour TV (1080p),https://media.parvizshahbazi.com/ganjehozour/Main_tv/playlist.m3u8,GanjeHozourTV.us@SD,,,,https://i.imgur.com/TnQYtKh.png,General,1920x1080,iptv-org-all.txt,1788,200,成功,h264,1920x1080,29.97002997002997,有音频,0.416,否,否,0.5833,
Happy Days,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e917b5e354cf0007b97a67/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c3-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b9cae61e-6671-48b9-8e36-973e2921034d,HappyDays.us@SD,,,,https://i.imgur.com/LPjoORg.png,Series,426x240,iptv-org-all.txt,70,200,成功,h264,426x240,30.0,有音频,1.179,否,否,0.5781,
Instant Saga,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60549e98061b5f000776866a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05c6a3-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=16bbfa2e-016b-4b40-921e-897d0f478a5e,InstantSaga.us@France,,,,https://i.imgur.com/PMpwaQN.png,Series,426x240,iptv-org-all.txt,58,200,成功,h264,426x240,30.0,有音频,2.136,否,否,0.5833,
Faith TV (576p),https://cdn.freevisiontv.co.za/sttv/smil:faith.stream.smil/playlist.m3u8,FaithTV.za@SD,,,,https://admango.cdn.mangomolo.com/analytics/uploads/188/6544bcf232.jpg,Religious,720x576,iptv-org-all.txt,1623,200,成功,h264,720x576,25.0,有音频,4.141,否,否,0.5781,
GuyBai TV (1080p),https://livechannel.mdc.akamaized.net/stitch/livechannel/1342/master1400000.m3u8;session=live_stream_1342,GuyBaiTV.us@SD,,,,https://i.imgur.com/LlASANE.png,General,842x474,iptv-org-all.txt,1006,200,成功,h264,842x474,30.0,有音频,0.861,否,否,0.5417,
Everyday Refresh,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc6us/master.m3u8,,,,,,Undefined,640x360,iptv-org-all.txt,31,200,成功,h264,640x360,30.0,有音频,0.866,否,否,0.5990,
Imam Hussein TV 3 (1080p) [Not 24/7],https://live.imamhossaintv.com/live/ih3.m3u8,ImamHusseinTV3.iq@SD,,,,https://i.imgur.com/emQRHQZ.png,Religious,426x240,iptv-org-all.txt,1846,200,成功,h264,426x240,25.0,有音频,4.293,否,否,0.5885,
EUTV (720p),https://cdn.jmvstream.com/w/LVW-8719/LVW8719_AcLVAxWy5J/playlist.m3u8,EUTV.br@SD,,,,https://i.imgur.com/8PxpamC.png,General,1280x720,iptv-org-all.txt,2947,200,成功,h264,1280x720,29.97002997002997,有音频,3.641,否,否,0.5885,
Fox Sports 2 (360p) [Not 24/7],https://tvpass.org/live/FoxSports2/sd,,,,,,Undefined,1280x720,iptv-org-all.txt,674,200,成功,h264,1280x720,30.0,无音频,3.085,否,否,0.5885,
Frikanalen (720p),https://frikanalen.no/stream/index.m3u8,Frikanalen.no@SD,,,,https://i.imgur.com/rY3Owxl.png,General,1280x720,iptv-org-all.txt,2331,200,成功,h264,1280x720,50.0,有音频,9.915,否,否,0.5833,
Filmgold,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6305ca798bd95300072d2f93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83f386-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2c13829c-c398-43d8-a725-567a36c336be,,,,,,Undefined,426x240,iptv-org-all.txt,109,200,成功,h264,426x240,30.0,有音频,2.329,否,否,0.5573,
Exploits TV,https://stream.berosat.live:19360/exploits-tv/exploits-tv.m3u8,ExploitsTV.ci@SD,,,,https://i.imgur.com/3wC7tSG.jpeg,Religious,856x480,iptv-org-all.txt,136,200,成功,h264,856x480,25.0,有音频,2.466,否,否,0.5990,
Fakt Marathi (720p) [Not 24/7],https://cdn-6.pishow.tv/live/10002/master.m3u8,FaktMarathi.in@SD,,,,https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/Fakt%20Marathi.png,Entertainment,424x240,iptv-org-all.txt,211,200,成功,h264,424x240,25.0,有音频,10.170,否,否,0.5833,
HSN,https://qvc-amd-live.akamaized.net/hls/live/2034113/lshsn1us/master.m3u8,HSN.us@East,,,,https://i.imgur.com/rnZN7rD.png,Shop,640x360,iptv-org-all.txt,557,200,成功,h264,640x360,30.0,有音频,0.772,否,否,0.5625,
FOX 2 San Francisco CA (KTVU) (720p),https://aegis-cloudfront-1.tubi.video/8d9284ec-c451-4e51-a1d4-d16e5c8972af/index.m3u8,KTVUDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Fox_Networks_Group_US_logo.svg/512px-Fox_Networks_Group_US_logo.svg.png,General,854x480,iptv-org-all.txt,340,200,成功,h264,854x480,29.97002997002997,有音频,4.084,否,否,0.5521,
FilmRise Les Routes du Paradis (720p),https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883083,,,,,,Undefined,1280x720,iptv-org-all.txt,134,200,成功,h264,1280x720,23.976023976023978,有音频,3.062,否,否,0.5885,
EWTN Ukraine (1080p),https://cdn3.wowza.com/1/WjduMm1tYnlwNXQx/M01NV3Uz/hls/live/playlist.m3u8,EWTNUkraine.ua@SD,,,,,Religious,320x180,iptv-org-all.txt,174,200,成功,h264,320x180,25.0,有音频,2.839,否,否,0.5521,
FYI East,https://fl1.moveonjoy.com/FYI/index.m3u8,FYI.us@East,,,,https://i.imgur.com/PggQk7F.png,Lifestyle,1280x720,iptv-org-all.txt,135,200,成功,h264,1280x720,59.94005994005994,有音频,2.723,否,否,0.5573,
Fail Army,https://bd93cfed.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0ZhaWxBcm15X0hMUw/playlist.m3u8,FailArmy.us@Poland,,,,https://i.imgur.com/VIpQJxL.png,Comedy,384x216,iptv-org-all.txt,1657,200,成功,h264,384x216,29.97002997002997,有音频,1.499,否,否,0.6094,
Hilando Fino TV (1080p),https://hilandofinotv.essastream.com:3606/live/canalhilandofinotvlive.m3u8,HilandoFinoTV.do@SD,,,,https://i.imgur.com/E7ta6g8.png,General,1920x1080,iptv-org-all.txt,1808,200,成功,h264,1920x1080,29.97002997002997,有音频,0.675,否,否,0.5885,
GEM Series,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemseries/index-0.m3u8,GEMSeries.tr@SD,,,,https://i.imgur.com/M0WMDXm.png,Series,720x576,iptv-org-all.txt,33,200,成功,h264,720x576,25.0,有音频,0.559,否,否,0.5521,
Global News BC,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbf063257170000724590c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a54a4-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dbc1416e-8c70-4097-a89c-835beacc1b11,,,,,,Undefined,426x240,iptv-org-all.txt,115,200,成功,h264,426x240,30.0,有音频,1.479,否,否,0.6042,
Harbin Comprehensive News Channel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594,HarbinComprehensiveNewsChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/haerbin.jpg,News,640x480,iptv-org-all.txt,2503,200,成功,h264,640x480,25.0,有音频,10.585,否,否,0.5729,
