频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,fake_scan
Taber TV (1080p),https://5fc584f3f19c9.streamlock.net/tabertv/videotabertv/playlist.m3u8,TaberTV.sv@SD,,,,https://i.imgur.com/ikq2iSf.png,Religious,1920x1080,iptv-org-all.txt,462,200,成功,h264,1920x1080,30.0,有音频,0.592,invalid
The First TV (1080p),https://thefirst-oando.amagi.tv/playlist.m3u8,TheFirstTV.us@SD,,,,https://i.imgur.com/rOSlp93.png,News,1920x1080,iptv-org-all.txt,969,200,成功,h264,1920x1080,29.97002997002997,有音频,3.454,invalid
TV Curuça (360p),https://stmv1.srvif.com/tvcurucasp/tvcurucasp/playlist.m3u8,TVCuruca.br@SD,,,,https://i.imgur.com/JdCKNZ4.png,Entertainment,640x360,iptv-org-all.txt,725,200,成功,h264,640x360,30.0,有音频,1.472,fake_frozen
Tennis Channel Germany (720p),https://tennischanneldeu-rakuten.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,303,200,成功,h264,1920x1080,25.0,有音频,3.650,invalid
TV Daja (1080p),https://rdn.essastream.com:3388/live/dajatvlive.m3u8,TVDaja.do@SD,,,,https://dajatv.com/wp-content/uploads/2021/09/logo_daja_2.png,General,1920x1080,iptv-org-all.txt,591,200,成功,h264,1920x1080,60.0,有音频,1.076,fake_frozen
Tamilan TV (1080p),https://cdn.zionmediait.com/zionmediaitserver2024/97484f5ce6da96e496a9b87c439835d0.sdp/playlist.m3u8,TamilanTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Tamilan_Television.png,Undefined,1920x1080,iptv-org-all.txt,868,200,成功,h264,1920x1080,25.0,有音频,2.965,invalid
SUMtv English (1080p),https://bozztv.com/uni10rtmp/ssstv1-cdn/smil:ssstv1web.smil/playlist.m3u8,SUMtvEnglish.us@SD,,,,https://i.imgur.com/hp1rJjX.png,Religious,1920x1080,iptv-org-all.txt,1422,200,成功,h264,1920x1080,29.97002997002997,有音频,2.287,fake_frozen
Sur TV (720p),https://ss2.tvrdomi.com:1936/eradiofonicas/eradiofonicas/playlist.m3u8,SurTV.do@SD,,,,https://i.imgur.com/oAyvK0N.jpeg,General,1080x600,iptv-org-all.txt,976,200,成功,h264,1080x600,25.0,有音频,2.156,invalid
TV Almassora (1080p),https://tvalmassora.com/hls/tvalmassora.m3u8,TVAlmassora.es@SD,,,,https://i.imgur.com/syeJXGh.png,General,1280x720,iptv-org-all.txt,1725,200,成功,h264,1280x720,25.0,有音频,5.007,fake_frozen
The Pet Collective International (720p),https://the-pet-collective-international-au.samsung.wurl.tv/playlist.m3u8,ThePetCollective.us@Australia,,,,https://i.imgur.com/yH7n2dF.png,Family,1280x720,iptv-org-all.txt,521,200,成功,h264,1280x720,29.97002997002997,有音频,3.098,invalid
The Library Channel TV18 (360p),https://reflect-memphis.cablecast.tv/live-2/live/live.m3u8,WYPLTV18.us@SD,,,,https://i.imgur.com/irwOxj4.png,General,960x540,iptv-org-all.txt,806,200,成功,h264,960x540,30.0,有音频,3.414,invalid
TV5 (1080p),https://10st.vcast.im/MYASIATV/TV5/playlist.m3u8,TV5.mn@SD,,,,https://i.imgur.com/asGQfGN.png,General,1920x1080,iptv-org-all.txt,1809,200,成功,h264,1920x1080,23.976023976023978,有音频,5.114,fake_frozen
Toronto 360 TV (720p) [Not 24/7],http://cdn3.toronto360.tv:8081/toronto360/hd/playlist.m3u8,Toronto360TV.ca@SD,,,,https://i.imgur.com/YJYdHKO.png,Undefined,1280x720,iptv-org-all.txt,207,200,成功,h264,1280x720,29.97002997002997,有音频,0.816,invalid
Superyacht TV (1080p),https://sy.wns.live/hls/stream.m3u8,SuperyachtTV.mc@SD,,,,https://i.imgur.com/cgjgjE1.png,Lifestyle,1920x1080,iptv-org-all.txt,1863,200,成功,h264,1920x1080,25.0,有音频,2.865,fake_frozen
TeleRadioNorte (720p),https://angelistic.live:3785/live/tvoficiallive.m3u8,TeleRadioNorte.do@SD,,,,https://i.imgur.com/s43eFy0.png,General,854x480,iptv-org-all.txt,1613,200,成功,h264,854x480,29.97002997002997,有音频,1.485,invalid
Telefoggia (480p) [Not 24/7],http://wms.shared.streamshow.it/telefoggia/mp4:telefoggia/playlist.m3u8,Telefoggia.it@SD,,,,https://i.imgur.com/ImvO2rV.png,Undefined,960x544,iptv-org-all.txt,1768,200,成功,h264,960x544,25.0,有音频,3.085,fake_frozen
Top Million Dollar Agent,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883107,TopMillionDollarAgent.pl@FAST,,,,,Comedy,1280x720,iptv-org-all.txt,569,200,成功,h264,1280x720,25.0,有音频,4.036,fake_frozen
TBN Polska (1080p),https://s-pl-01.mediatool.tv/playout/tbn-abr/tracks-v1a1/mono.ts.m3u8,TBNPolska.pl@SD,,,,https://i.postimg.cc/j2djj1b0/tbnpolska.png,Undefined,1920x1080,iptv-org-all.txt,1996,200,成功,h264,1920x1080,25.0,有音频,3.758,invalid
Top Rank Classics,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64d160f53c785e0008df525e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8ce20713-803b-4c36-b6c9-1026b5b6d0e4,,,,,,Undefined,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,4.026,fake_frozen
TV5Monde Asia (720p),https://liveh12.vtvprime.vn/hls/TV5/03.m3u8,TV5MondeAsia.fr@SD,,,,https://i.imgur.com/FRsRXRR.png,Undefined,1280x720,iptv-org-all.txt,1354,200,成功,h264,1280x720,25.0,有音频,3.725,fake_frozen
Televisora de Oriente (406p),https://cloud.fastchannel.es/manifiest/hls/prog9/tvo.m3u8,TelevisoradeOriente.ve@SD,,,,https://i.imgur.com/wFC6Xxq.png,General,720x406,iptv-org-all.txt,1152,200,成功,h264,720x406,29.97002997002997,有音频,1.760,invalid
Televisa Telenovela Channel,https://televisa-telenovelas-3-eu.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1025,200,成功,h264,1280x720,29.97002997002997,有音频,2.770,fake_frozen
The Pet Collective International (720p),https://the-pet-collective-international-dk.samsung.wurl.tv/playlist.m3u8,ThePetCollective.us@US,,,,https://i.imgur.com/yH7n2dF.png,Family,1280x720,iptv-org-all.txt,302,200,成功,h264,1280x720,29.97002997002997,有音频,3.437,invalid
TV3V (720p),https://tv3v.live-kd.com/live/tv3v/livestream/index.m3u8,TV3V.fr@SD,,,,https://i.ibb.co/X2yd0zL/logo-tv3v.jpg,General,1280x720,iptv-org-all.txt,1660,200,成功,h264,1280x720,25.0,有音频,3.911,fake_frozen
TürkHaber (720p),https://edge1.socialsmart.tv/turkhaber/bant1/playlist.m3u8,TurkHaberTV.tr@SD,,,,https://i.imgur.com/2AcRKdL.png,News,1280x720,iptv-org-all.txt,1957,200,成功,h264,1280x720,25.0,有音频,3.157,fake_frozen
Super Simple Songs (1080p),https://janson-supersimplesongs-1-us.roku.wurl.tv/playlist.m3u8,SuperSimpleSongs.us@SD,,,,https://i.imgur.com/3k4F7O9.png,Kids,1920x1080,iptv-org-all.txt,1373,200,成功,h264,1920x1080,29.97002997002997,有音频,9.809,fake_frozen
Thrillers 365,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fb6da41afad500077e9178/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c7786-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=26fc9e3f-7675-48b8-bf64-46d20af3ec80,,,,,,Undefined,426x240,iptv-org-all.txt,195,200,成功,h264,426x240,30.0,有音频,4.247,fake_frozen
TV4 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/bullheadcity/G0860_002/playlist.m3u8,TV4.us@SD,,,,https://i.imgur.com/CRvQ6sF.png,Legislative,640x360,iptv-org-all.txt,591,200,成功,h264,640x360,25.0,有音频,1.340,invalid
TDM Entertainment Ch. 95 (720p),https://live3.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8,TDMEntertainment.mo@SD,,,,https://i.imgur.com/7ml2bfx.png,Entertainment,1920x1080,iptv-org-all.txt,4111,200,成功,h264,1920x1080,25.0,有音频,10.888,invalid
Telekanal RAI (480p),https://stream.rai.ua/rai/stream.m3u8,TelekanalRAI.ua@SD,,,,https://i.imgur.com/Ouv51WB.png,General,720x480,iptv-org-all.txt,1993,200,成功,h264,720x480,25.0,有音频,4.170,fake_frozen
Televisa Telenovelas,https://televisa-televisa-1-it.samsung.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1007,200,成功,h264,1280x720,29.97002997002997,有音频,2.756,invalid
Travelxp Germany (720p),https://travelxp-travelxp-2-de.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1376,200,成功,h264,1280x720,29.97002997002997,有音频,3.067,invalid
TRK Krug (576p),http://cdn1.live-tv.od.ua:8081/krugod/krugod-abr/krugod/krugod/playlist.m3u8,TRKKrug.ua@SD,,,,https://i.imgur.com/CCxEt0w.png,Undefined,720x576,iptv-org-all.txt,1303,200,成功,h264,720x576,25.0,有音频,2.469,fake_frozen
Timor TV (1080p),http://122.248.43.242:1935/TIMORTV/_definst_/myStream/playlist.m3u8,TimorTV.id@HD,,,,https://upload.wikimedia.org/wikipedia/commons/8/83/Logo_Timor_TV.png,Undefined,1920x1080,iptv-org-all.txt,591,200,成功,h264,1920x1080,30.0,有音频,2.218,invalid
The Grappling Network (1080p),https://d1vwakhda3vp6p.cloudfront.net/scheduler/scheduleMaster/236.m3u8,,,,,,Undefined,960x540,iptv-org-all.txt,947,200,成功,h264,960x540,29.97002997002997,有音频,1.790,invalid
Telecomercio TV (720p) [Not 24/7],https://streaming.grupomediosdelnorte.com:19360/telecomerciotv/telecomerciotv.m3u8,TelecomercioTV.do@SD,,,,https://imgur.com/FtV5TCs.jpg,General,1280x720,iptv-org-all.txt,1425,200,成功,h264,1280x720,30.0,有音频,1.234,fake_frozen
This Old House,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d51e791b7dba3b2ae990ab2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c4cd7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9483c3b5-d057-42f4-8da0-57c5bf2344ab,ThisOldHouse.us@SD,,,,https://i.imgur.com/nrVLyE6.png,Series,426x240,iptv-org-all.txt,229,200,成功,h264,426x240,30.0,有音频,1.630,fake_frozen
TBMM TV (720p),https://meclistv-live.ercdn.net/meclistv/meclistv.m3u8,TBMMTV.tr@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/TBMM_TV_logo.svg/512px-TBMM_TV_logo.svg.png,Undefined,640x360,iptv-org-all.txt,1809,200,成功,h264,640x360,25.0,有音频,4.978,fake_frozen
The Amazing Race,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f21e8a6e2f12b000755afdb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1cb89093-75df-464f-ac48-c72627cb5c40,TheAmazingRace.us@SD,,,,https://i.imgur.com/5yzPhRo.png,Series,426x240,iptv-org-all.txt,81,200,成功,h264,426x240,30.0,有音频,3.291,fake_frozen
Telenovela ZDF,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cb5d043a461406ffe3fb2de/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84af8ae5-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2110f9dc-f7e7-417c-84ec-63f379b710b9,,,,,,Undefined,426x240,iptv-org-all.txt,205,200,成功,h264,426x240,30.0,有音频,5.401,fake_frozen
Telenovela ZDF,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cb5d043a461406ffe3fb2de/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b213444-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fda1fa47-8519-4bbe-89e7-e4541c5d325d,,,,,,Undefined,426x240,iptv-org-all.txt,238,200,成功,h264,426x240,30.0,有音频,1.788,invalid
Telecadena 7 y 4,https://dvrfl03.bozztv.com/hondu-telecadena/index.m3u8,Telecadena7y4.hn@SD,,,,https://i.imgur.com/PTN7fCa.png,General,1280x720,iptv-org-all.txt,1312,200,成功,h264,1280x720,30.0,有音频,1.212,invalid
TeleBrunca (720p) [Not 24/7],https://59ef525c24caa.streamlock.net/telebrunca/telebrunca/playlist.m3u8,TeleBrunca.cr@SD,,,,https://i.imgur.com/m3xu6Ms.png,General,1280x720,iptv-org-all.txt,1493,200,成功,h264,1280x720,29.97002997002997,有音频,3.702,invalid
TeleMIX (720p),https://haititivi.com/haiti/telemix1/index.m3u8,TeleMIX.us@SD,,,,https://i.ibb.co/HpX99Ks/unnamed.jpg,Entertainment,852x480,iptv-org-all.txt,704,200,成功,h264,852x480,24.0,有音频,2.467,fake_frozen
TM TV (720p),https://hls.tmtv.live/hls/stream.m3u8,TMTV.us@SD,,,,https://tmlive.tv/wp-content/uploads/2018/07/immigration-consultants-network-en-.png,General,1280x720,iptv-org-all.txt,1684,200,成功,h264,1280x720,25.0,有音频,2.717,fake_frozen
TNA Wrestling,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62ea4dadce395f0007086df2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c7788-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=649aa9eb-97bb-42d6-85e0-d0595821c87a,TNAWrestlingChannel.pl@SD,,,,https://images-0.rakuten.tv/storage/global-live-channel/translation/artwork/11e7c52e-a7fd-48f3-b4c4-9f25dd37c36b-width200-quality90.jpeg,Undefined,426x240,iptv-org-all.txt,364,200,成功,h264,426x240,30.0,有音频,4.260,fake_frozen
SVBC 4 (1080p),https://player.mslivestream.net/mslive/13a2927187b9700ae7ea82d7841d5b68.sdp/playlist.m3u8,SVBC4.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/SVBC4.png,Religious,1920x1080,iptv-org-all.txt,1640,200,成功,h264,1920x1080,30.0,有音频,2.572,fake_frozen
Swarnavahini (720p),https://jk3lz8xklw79-hls-live.5centscdn.com/live/6226f7cbe59e99a90b5cef6f94f966fd.sdp/playlist.m3u8,Swarnavahini.lk@SD,,,,https://i.imgur.com/0hnpeq9.png,Undefined,1280x720,iptv-org-all.txt,1704,200,成功,h264,1280x720,50.0,有音频,1.717,invalid
Telenorte (720p),https://627bb251f23c7.streamlock.net:444/TopRadioTV/TopRadioTV/playlist.m3u8,Telenorte.pr@SD,,,,https://i.imgur.com/LCiYFrh.jpg,General,1280x720,iptv-org-all.txt,422,200,成功,h264,1280x720,,有音频,1.647,invalid
Telemundo Telenovelas Clásicas,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cf96cc422df39f1a338d165/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=11274d9c-4f3d-4891-ae2e-08937bcc8bb5,TelemundoTelenovelasClasicas.us@SD,,,,https://i.imgur.com/9bPcYIN.png,Series,426x240,iptv-org-all.txt,83,200,成功,h264,426x240,30.0,有音频,2.705,fake_frozen
TLT Molise (1080p),https://5f22d76e220e1.streamlock.net/tltmolise/tltmolise/playlist.m3u8,TLTMolise.it@SD,,,,https://i.imgur.com/4G8fqtn.png,General,854x480,iptv-org-all.txt,162,200,成功,h264,854x480,30.0,有音频,3.618,fake_frozen
TMA (1080p),http://hls.tmacaraibes.com/live/index.m3u8,TMA.gp@SD,,,,https://i.imgur.com/1iOAl2j.png,Music,1920x1080,iptv-org-all.txt,1650,200,成功,h264,1920x1080,25.0,有音频,1.923,invalid
TV Cisne (1080p),https://video2.lhdserver.es/tvcisne/live.m3u8,TVCisne.ec@SD,,,,https://i.imgur.com/xIuFSnx.png,General,1920x1080,iptv-org-all.txt,1104,200,成功,h264,1920x1080,29.97002997002997,有音频,3.161,invalid
STV (720p),http://89.201.163.244:8080/hls/hdmi.m3u8,STV.hr@SD,,,,https://i.imgur.com/Z3yRl17.png,General,1280x720,iptv-org-all.txt,325,200,成功,h264,1280x720,12.5,有音频,1.151,fake_frozen
Today's Shopping Choice (TSC) (720p),https://tscamd.akamaized.net/hls/live/503340/TSCLive/master.m3u8,TSC.ca@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/TSC_logo.svg/512px-TSC_logo.svg.png,Shop,848x480,iptv-org-all.txt,1116,200,成功,h264,848x480,29.97002997002997,有音频,2.416,invalid
Surfing+ (1080p),https://dr4jwhk0sty71.cloudfront.net/scheduler/scheduleMaster/444.m3u8,,,,,,Undefined,960x540,iptv-org-all.txt,1506,200,成功,h264,960x540,29.97002997002997,有音频,1.485,invalid
Tosh.0,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dae084727c8af0009fe40a4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c99b6b0-1ffa-4d78-9eeb-4c68d2978b86,Tosh0.us@SD,,,,https://i.imgur.com/sXkluxg.png,Series,426x240,iptv-org-all.txt,299,200,成功,h264,426x240,30.0,有音频,3.999,fake_frozen
Travel TV (576p),https://streamer103.neterra.tv/travel/live.m3u8,TravelTV.bg@SD,,,,https://i.imgur.com/5xllfed.png,Travel,720x576,iptv-org-all.txt,163,200,成功,h264,720x576,25.0,有音频,5.654,fake_frozen
Terra Mater WILD,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65b923f90cb1a100088a03ab/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b213445-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4ffa6aea-5810-4da3-b3ab-98b0dc6f1b0a,,,,,,Undefined,426x240,iptv-org-all.txt,248,200,成功,h264,426x240,30.0,有音频,5.079,fake_frozen
TV Brasil Central (720p),https://tbc.zoeweb.tv/tbc/tbc/playlist.m3u8,TVBrasilCentral.br@SD,,,,https://i.imgur.com/VgjVlp3.png,Undefined,1920x1080,iptv-org-all.txt,2049,200,成功,h264,1920x1080,29.97002997002997,有音频,4.711,fake_frozen
Super7FM (720p),https://tv.livestreaminggroup.info:3295/live/super7tvlive.m3u8,Super7FM.do@SD,,,,https://i.imgur.com/TJEqwZo.png,Entertainment,1920x1080,iptv-org-all.txt,1494,200,成功,h264,1920x1080,30.0,有音频,1.209,invalid
Tribeca Channel [Geo-blocked],https://amg02507-giantpictures-tribeca-xumo-ey2b7.amagi.tv/playlist.m3u8,TribecaChannel.us@SD,,,,https://i.imgur.com/JCpFAll.png,Undefined,384x216,iptv-org-all.txt,1126,200,成功,h264,384x216,29.97002997002997,有音频,5.137,fake_frozen
Tortues Ninja TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e9566e27ce19000732ec85/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c9e90-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3c72045b-f8eb-40e8-a6f7-4ee617849626,TortuesNinjaTV.us@Canada,,,,https://i.imgur.com/d2ACbkV.png,Kids,426x240,iptv-org-all.txt,346,200,成功,h264,426x240,30.0,有音频,2.317,fake_frozen
Tortues Ninja TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f8ecc1b37867f00071469e9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e050351-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8626ec32-5f10-4aef-bfdb-f5495f6d4ff1,TortuesNinjaTV.us@France,,,,https://i.imgur.com/d2ACbkV.png,Kids,426x240,iptv-org-all.txt,330,200,成功,h264,426x240,30.0,有音频,4.509,fake_frozen
The Price Is Right (720p),http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643f035d5a0cd50008361534/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c4cd0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d06b772a-7763-4458-af84-caf22f5c8c15,ThePriceIsRight.us@HD,,,,https://upload.wikimedia.org/wikipedia/commons/5/57/ThePriceisRight20072022.png,Entertainment,426x240,iptv-org-all.txt,351,200,成功,h264,426x240,30.0,有音频,2.179,fake_frozen
TV Aliança Catarinense (720p),https://video01.logicahost.com.br/tvalianca/tvalianca/playlist.m3u8,TVAliancaCatarinense.br@SD,,,,https://i.imgur.com/eqmOhtP.png,General,856x480,iptv-org-all.txt,1473,200,成功,h264,856x480,30.0,有音频,4.841,invalid
Telesistema 11 (480p),http://200.125.170.122:8000/play/a0ci/index.m3u8,Telesistema11.do@SD,,,,https://i.imgur.com/ZzeZKCu.png,General,544x480,iptv-org-all.txt,327,200,成功,h264,544x480,59.94005994005994,有音频,1.300,fake_frozen
TRC Televisión (720p),https://5fe2654d6127d.streamlock.net/trc/videotrc/playlist.m3u8,TRCTV.mx@SD,,,,https://i.imgur.com/W4xwCdl.png,Undefined,1280x720,iptv-org-all.txt,1067,200,成功,h264,1280x720,60.0,有音频,1.074,invalid
TV Canal Sur (1080p),https://streamtvs.tvcanalsur.com.do/hls/stream/index.m3u8,TVCanalSur.do@SD,,,,https://www.lyngsat.com/logo/tv/tt/tv-canal-sur-do.png,Entertainment,1280x720,iptv-org-all.txt,1090,200,成功,h264,1280x720,29.97002997002997,有音频,1.062,invalid
Travelxp Spain (720p),https://travelxp-travelxp-5-eu.rakuten.wurl.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,1299,200,成功,h264,1280x720,29.97002997002997,有音频,3.373,fake_frozen
Tarang Music (720p),https://livetv.tarangplus.in/tarangmusic-origin/live/playlist.m3u8,TarangMusic.in@SD,,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Tarang_Miusic.tif/lossless-page1-512px-Tarang_Miusic.tif.png,Music,1280x720,iptv-org-all.txt,552,200,成功,h264,1280x720,25.0,有音频,4.329,fake_frozen
Tom And Jerry,https://live20.bozztv.com/giatvplayout7/giatv-208314/playlist.m3u8,TomAndJerry.do@HD,,,,https://gia.tv/streams/pptv/208314.jpg?1750373428,Kids,854x480,iptv-org-all.txt,52,200,成功,h264,854x480,23.976023976023978,有音频,1.169,invalid
The Challenge,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64f8a22a3efb510008245df0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c5073-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=63985417-98be-4524-83cc-9a7c05387193,TheChallenge.us@SD,,,,https://i.imgur.com/MIXPSvC.png,Series,426x240,iptv-org-all.txt,282,200,成功,h264,426x240,30.0,有音频,5.134,fake_frozen
